feature,horizon_ms,blocks,positive_blocks,positive_share,min_block,max_block,N,mean_signed_bps,avg_hit_rate,period,q
leader1000_extOFI,5000,6,6,1.0,0.10455710577668137,0.36753973564335585,5595,0.21550773649063765,0.3403038427167113,WEEKEND12,0.9
leader1000_extOFI,10000,6,6,1.0,0.18024267852019624,0.32909404294489203,3909,0.2661012717038176,0.40828856485034537,WEEKEND12,0.9
leader1000_extOFI,30000,6,5,0.8333333333333334,-0.09740795048059483,0.40067902851640697,1913,0.19751049439294804,0.4950339780449556,WEEKEND12,0.9
depthBoth,1000,8,8,1.0,0.2552265865471756,0.45879131403493695,15818,0.3633742479926826,0.4449361486913643,WEEKDAY12,0.9
depthBoth,2000,8,8,1.0,0.37558684799428615,0.5415231438352247,11323,0.4740238315321481,0.5491477523624481,WEEKDAY12,0.9
depthBoth,5000,8,8,1.0,0.42525654625138987,0.6871994879897745,7255,0.5852163594824826,0.6151619572708477,WEEKDAY12,0.9
depthBoth,10000,8,8,1.0,0.37034662898056275,0.8230607467786413,4896,0.6207120461447099,0.6176470588235294,WEEKDAY12,0.9
depthBoth,30000,8,8,1.0,0.23875077904929026,0.9253245513696976,2233,0.7038349273034454,0.5920286609941783,WEEKDAY12,0.9
depthL1_extOFI,1000,8,8,1.0,0.26323537127770097,0.47963071504382776,15856,0.3898555893505027,0.47338546922300706,WEEKDAY12,0.9
depthL1_extOFI,2000,8,8,1.0,0.3795827072886693,0.5988133350937257,11601,0.5031857796888572,0.5726230497370917,WEEKDAY12,0.9
depthL1_extOFI,5000,8,8,1.0,0.5269580329050336,0.7304351201389587,7450,0.6287686887911068,0.6343624161073825,WEEKDAY12,0.9
depthL1_extOFI,10000,8,8,1.0,0.5411792280021666,0.8222758258208498,5010,0.6727641622587117,0.6341317365269461,WEEKDAY12,0.9
depthL1_extOFI,30000,8,8,1.0,0.5029370887052583,0.8387536180368199,2258,0.7043191955337925,0.5996457041629761,WEEKDAY12,0.9
gap_depthBoth,1000,8,8,1.0,0.1612567823616004,0.47249327863579416,9995,0.3471786578823598,0.35267633816908456,WEEKDAY12,0.9
gap_depthBoth,2000,8,8,1.0,0.26640180399496644,0.5816454684604176,6774,0.46667824526424295,0.47859462651313844,WEEKDAY12,0.9
gap_depthBoth,5000,8,8,1.0,0.4206580978556498,0.7589349160097395,4408,0.6080673663389705,0.5807622504537205,WEEKDAY12,0.9
gap_depthBoth,10000,8,8,1.0,0.5017294869797919,0.9578702243749622,3222,0.7009379777981141,0.6163873370577281,WEEKDAY12,0.9
gap_depthBoth,30000,8,8,1.0,0.613580216988509,1.090278552350263,1719,0.7918896110566529,0.5974403723094822,WEEKDAY12,0.9
gap_depthL1,1000,8,8,1.0,0.15672180658219792,0.4640734660991412,10510,0.34195766244605214,0.352616555661275,WEEKDAY12,0.9
gap_depthL1,2000,8,8,1.0,0.2637682327182696,0.5769910412741568,7124,0.4607408174333715,0.47613700168444695,WEEKDAY12,0.9
gap_depthL1,5000,8,8,1.0,0.4162262435130782,0.7504267247477354,4585,0.6008068277280637,0.5768811341330425,WEEKDAY12,0.9
gap_depthL1,10000,8,8,1.0,0.5299417287811617,0.9198432054739266,3324,0.7054061282706711,0.6116125150421179,WEEKDAY12,0.9
gap_depthL1,30000,8,8,1.0,0.4300736489895741,1.057155508956239,1748,0.7542524549449642,0.5892448512585813,WEEKDAY12,0.9
gap_depth_extOFI,1000,8,8,1.0,0.18032462400135138,0.567002224980779,8880,0.3904229500480227,0.36745495495495495,WEEKDAY12,0.9
gap_depth_extOFI,2000,8,8,1.0,0.28257130759234783,0.6374220217435334,6173,0.5238951921954806,0.49133322533614127,WEEKDAY12,0.9
gap_depth_extOFI,5000,8,8,1.0,0.4606526926457932,0.8486709949708986,4078,0.7069487874716217,0.5961255517410495,WEEKDAY12,0.9
gap_depth_extOFI,10000,8,8,1.0,0.5713573637280612,0.9806540158806901,3022,0.801471634602438,0.6320317670416943,WEEKDAY12,0.9
gap_depth_extOFI,30000,8,8,1.0,0.5252040624479688,1.1250690728406512,1643,0.7867756912382631,0.5952525867315885,WEEKDAY12,0.9
gap_extOFI,1000,8,8,1.0,0.1541389294893051,0.5004490004633689,10123,0.3670714117256015,0.3459448780005927,WEEKDAY12,0.9
gap_extOFI,2000,8,8,1.0,0.25085467357347385,0.59271974721802,6933,0.4982695199215227,0.4660320207702293,WEEKDAY12,0.9
gap_extOFI,5000,8,8,1.0,0.4000158741807205,0.852362667498258,4442,0.6625074449759542,0.5740657361548852,WEEKDAY12,0.9
gap_extOFI,10000,8,8,1.0,0.5070278878365936,0.9537488538297317,3230,0.7560454116940697,0.6092879256965944,WEEKDAY12,0.9
gap_extOFI,30000,8,8,1.0,0.5243843460975525,1.1436244741616188,1715,0.7559238895159923,0.5900874635568513,WEEKDAY12,0.9
gap_leader1000,1000,8,8,1.0,0.23564466129364117,0.5205802895858267,7976,0.3813062185490353,0.41361584754262787,WEEKDAY12,0.9
gap_leader1000,2000,8,8,1.0,0.2700524195546672,0.6133372135790442,6740,0.42086947036618455,0.4836795252225519,WEEKDAY12,0.9
gap_leader1000,5000,8,8,1.0,0.3614633168634777,0.7610217194559601,4988,0.5092462174246171,0.5545308740978349,WEEKDAY12,0.9
gap_leader1000,10000,8,8,1.0,0.22221772146360289,0.8767138038629797,3626,0.5544904993582475,0.5777716492002206,WEEKDAY12,0.9
gap_leader1000,30000,8,8,1.0,0.24805667283210342,1.1318333630533364,1842,0.6405926065597912,0.5705754614549403,WEEKDAY12,0.9
gap_localOFI,1000,8,8,1.0,0.17379548753008364,0.4756596769424647,8890,0.3433211257401982,0.3512935883014623,WEEKDAY12,0.9
gap_localOFI,2000,8,8,1.0,0.26132606395055474,0.5416153371668709,6487,0.4422454246793896,0.4570679821180823,WEEKDAY12,0.9
gap_localOFI,5000,8,8,1.0,0.40771441659554497,0.6951536840462256,4346,0.58470243750394,0.5625862862402209,WEEKDAY12,0.9
gap_localOFI,10000,8,8,1.0,0.46440759443081936,0.9720430449965941,3160,0.6980918563338614,0.600632911392405,WEEKDAY12,0.9
gap_localOFI,30000,8,8,1.0,0.4773331419427366,1.2707567139421743,1702,0.8228542687717648,0.6039952996474736,WEEKDAY12,0.9
gap_localTrade,1000,8,8,1.0,0.32429238878046135,0.8656195978695647,4543,0.6067189719300504,0.4681928241250275,WEEKDAY12,0.9
gap_localTrade,2000,8,8,1.0,0.41422664570185674,0.9556353027166817,3807,0.7122672378148882,0.5516154452324665,WEEKDAY12,0.9
gap_localTrade,5000,8,8,1.0,0.5199891878368696,1.1320743085182559,2929,0.8757341297817555,0.6258108569477637,WEEKDAY12,0.9
gap_localTrade,10000,8,8,1.0,0.6253908936489173,1.1514150720667673,2301,0.9634306679315587,0.6440677966101694,WEEKDAY12,0.9
gap_localTrade,30000,8,8,1.0,0.6224191839075601,1.429268915080855,1396,1.0202637600265645,0.6260744985673352,WEEKDAY12,0.9
leader1000_extOFI,1000,8,8,1.0,0.1476759858697401,0.42312094766360253,12397,0.3067286898190069,0.36363636363636365,WEEKDAY12,0.9
leader1000_extOFI,2000,8,8,1.0,0.1705919013582314,0.44868302392076903,9753,0.33733758771663314,0.43791653850097406,WEEKDAY12,0.9
leader1000_extOFI,5000,8,8,1.0,0.28084402189288055,0.5697228189376723,6716,0.4426330581305261,0.5218880285884455,WEEKDAY12,0.9
leader1000_extOFI,10000,8,8,1.0,0.33477623658332045,0.5680983429038156,4612,0.4374502975240505,0.5472679965307893,WEEKDAY12,0.9
leader1000_extOFI,30000,8,8,1.0,0.05493517890144105,0.9078397860370777,2177,0.34556335773438324,0.5374368396876436,WEEKDAY12,0.9
depthBoth,1000,14,14,1.0,0.10131122954420756,0.45879131403493695,27138,0.27842853294626424,0.35857469231336137,ALL24,0.9
depthBoth,2000,14,14,1.0,0.16774045415996772,0.5415231438352247,18690,0.38578438086179917,0.4720171214553237,ALL24,0.9
depthBoth,5000,14,14,1.0,0.308344188420986,0.6871994879897745,11745,0.5111803552028352,0.5743720732226479,ALL24,0.9
depthBoth,10000,14,14,1.0,0.37034662898056275,0.8230607467786413,8030,0.565018287275134,0.6089663760896638,ALL24,0.9
depthBoth,30000,14,14,1.0,0.23875077904929026,0.9253245513696976,3894,0.6433116144000315,0.6065742167437083,ALL24,0.9
depthL1_extOFI,1000,14,14,1.0,0.11258974450717249,0.47963071504382776,26935,0.3016110000516736,0.38488954891405236,ALL24,0.9
depthL1_extOFI,2000,14,14,1.0,0.17553548202122374,0.5988133350937257,19029,0.4110033205954913,0.4946660360502391,ALL24,0.9
depthL1_extOFI,5000,14,14,1.0,0.3243290826404969,0.7304351201389587,12036,0.5471927297499605,0.5938019275506813,ALL24,0.9
depthL1_extOFI,10000,14,14,1.0,0.46128613284942455,0.8222758258208498,8210,0.6077439309812974,0.6218026796589525,ALL24,0.9
depthL1_extOFI,30000,14,14,1.0,0.4046549096368509,0.8387536180368199,3957,0.6398905725105336,0.6087945413191812,ALL24,0.9
gap_depthBoth,1000,14,14,1.0,0.08460757767807832,0.47249327863579416,17532,0.2623757044900752,0.27315765457449237,ALL24,0.9
gap_depthBoth,2000,14,14,1.0,0.15313311921765393,0.5816454684604176,11248,0.3760310907721259,0.3949146514935989,ALL24,0.9
gap_depthBoth,5000,14,14,1.0,0.2918578011564766,0.7589349160097395,6944,0.5218959357958934,0.527073732718894,ALL24,0.9
gap_depthBoth,10000,14,14,1.0,0.3292271323516367,0.9578702243749622,5010,0.63895256981379,0.5854291417165669,ALL24,0.9
gap_depthBoth,30000,14,14,1.0,0.5160559330904243,1.090278552350263,2791,0.7442808034143754,0.6033679684700824,ALL24,0.9
gap_depthL1,1000,14,14,1.0,0.0849010705479687,0.4640734660991412,18507,0.2574719315220141,0.27114064948397903,ALL24,0.9
gap_depthL1,2000,14,14,1.0,0.15022581162323892,0.5769910412741568,11840,0.37094683334984596,0.39180743243243243,ALL24,0.9
gap_depthL1,5000,14,14,1.0,0.28489662843710983,0.7504267247477354,7234,0.5149241306992908,0.5236383743433785,ALL24,0.9
gap_depthL1,10000,14,14,1.0,0.32941686268792425,0.9198432054739266,5179,0.635806715023373,0.5802278432129755,ALL24,0.9
gap_depthL1,30000,14,14,1.0,0.4300736489895741,1.057155508956239,2846,0.708729918346238,0.5959241040056219,ALL24,0.9
gap_depth_extOFI,1000,14,14,1.0,0.08974132686287783,0.567002224980779,15955,0.28602705858816196,0.278533375117518,ALL24,0.9
gap_depth_extOFI,2000,14,14,1.0,0.16221785236182443,0.6374220217435334,10495,0.4116228516935683,0.39942829919009054,ALL24,0.9
gap_depth_extOFI,5000,14,14,1.0,0.29982332157488417,0.8486709949708986,6553,0.5868281515210818,0.5342591179612391,ALL24,0.9
gap_depth_extOFI,10000,14,14,1.0,0.3656407141135644,0.9806540158806901,4772,0.7063119394494489,0.5936714165968148,ALL24,0.9
gap_depth_extOFI,30000,14,14,1.0,0.5252040624479688,1.1250690728406512,2690,0.7543020134037012,0.6052044609665428,ALL24,0.9
gap_extOFI,1000,14,14,1.0,0.08821226652526395,0.5004490004633689,18701,0.26645521664941424,0.2552269932089193,ALL24,0.9
gap_extOFI,2000,14,14,1.0,0.15296521366489493,0.59271974721802,12112,0.38772364947148547,0.3697159841479524,ALL24,0.9
gap_extOFI,5000,14,14,1.0,0.27739720490978514,0.852362667498258,7341,0.5547062462289204,0.5040185260863642,ALL24,0.9
gap_extOFI,10000,14,14,1.0,0.37911270147080006,0.9537488538297317,5237,0.6567394463104921,0.5648271911399656,ALL24,0.9
gap_extOFI,30000,14,14,1.0,0.5243843460975525,1.1967639648314112,2864,0.7456855989490646,0.5900837988826816,ALL24,0.9
gap_leader1000,1000,14,14,1.0,0.2155779675563965,0.5205802895858267,11635,0.3497682013782713,0.36622260421143105,ALL24,0.9
gap_leader1000,2000,14,14,1.0,0.25453904855634046,0.6133372135790442,9934,0.39548304467052703,0.43386349909402055,ALL24,0.9
gap_leader1000,5000,14,14,1.0,0.33234231774190476,0.7610217194559601,7512,0.4752214168733457,0.5149094781682642,ALL24,0.9
gap_leader1000,10000,14,14,1.0,0.22221772146360289,0.8767138038629797,5606,0.5283472850698383,0.554405993578309,ALL24,0.9
gap_leader1000,30000,14,14,1.0,0.24805667283210342,1.1318333630533364,3038,0.6292110776043637,0.5717577353522054,ALL24,0.9
gap_localOFI,1000,14,14,1.0,0.09054532627209273,0.4756596769424647,15400,0.26363444549412496,0.2718831168831169,ALL24,0.9
gap_localOFI,2000,14,14,1.0,0.13829671636500918,0.5416153371668709,10907,0.35348735979810664,0.3715045383698542,ALL24,0.9
gap_localOFI,5000,14,14,1.0,0.2519793695949698,0.6951536840462256,7038,0.48730764263496235,0.49516908212560384,ALL24,0.9
gap_localOFI,10000,14,14,1.0,0.2966821345301834,0.9720430449965941,5065,0.6068268022861933,0.5585389930898322,ALL24,0.9
gap_localOFI,30000,14,14,1.0,0.35373188102776054,1.2707567139421743,2828,0.7612015826176777,0.5958274398868458,ALL24,0.9
gap_localTrade,1000,14,14,1.0,0.21188811797268245,0.8656195978695647,6832,0.5264491233215742,0.40295667447306793,ALL24,0.9
gap_localTrade,2000,14,14,1.0,0.275282741612355,0.9556353027166817,5774,0.6135131777073658,0.48146865258053345,ALL24,0.9
gap_localTrade,5000,14,14,1.0,0.38062094299279425,1.1320743085182559,4460,0.7519117529914655,0.5695067264573991,ALL24,0.9
gap_localTrade,10000,14,14,1.0,0.46456611323613284,1.1514150720667673,3531,0.8567245978188838,0.610875106202209,ALL24,0.9
gap_localTrade,30000,14,14,1.0,0.45856614160968395,1.429268915080855,2225,0.9282935543524677,0.6112359550561798,ALL24,0.9
leader1000_extOFI,1000,14,14,1.0,0.09213825489830056,0.42312094766360253,22705,0.22808541952902833,0.2807751596564633,ALL24,0.9
leader1000_extOFI,2000,14,14,1.0,0.11723982539189598,0.44868302392076903,17795,0.2597046676519681,0.3495925821860073,ALL24,0.9
leader1000_extOFI,5000,14,14,1.0,0.10455710577668137,0.5697228189376723,12311,0.3394110473616871,0.43936317114775403,ALL24,0.9
leader1000_extOFI,10000,14,14,1.0,0.18024267852019624,0.5680983429038156,8521,0.3588441078830119,0.48351132496185895,ALL24,0.9
leader1000_extOFI,30000,14,13,0.9285714285714286,-0.09740795048059483,0.9078397860370777,4090,0.27631516028397596,0.5176039119804401,ALL24,0.9
depthBoth,1000,6,6,1.0,0.14636071943315376,0.2718715596575284,6365,0.1957232137780228,0.2840534171249018,WEEKEND12,0.95
depthBoth,2000,6,6,1.0,0.22524869704959663,0.39139722338193794,4395,0.29973931570845097,0.40750853242320817,WEEKEND12,0.95
depthBoth,5000,6,6,1.0,0.38201347877723735,0.5987410467969725,2925,0.4426426332741007,0.5596581196581196,WEEKEND12,0.95
depthBoth,10000,6,6,1.0,0.45234209622749827,0.6794263107514756,2209,0.5261603211529203,0.634676324128565,WEEKEND12,0.95
depthBoth,30000,6,6,1.0,0.3609807001880005,0.9574517028217541,1345,0.6115608074436756,0.6423791821561339,WEEKEND12,0.95
depthL1_extOFI,1000,6,6,1.0,0.15588338336631483,0.28617502178834897,6282,0.21251200996848135,0.3061127029608405,WEEKEND12,0.95
depthL1_extOFI,2000,6,6,1.0,0.23127706386022465,0.41699851432549073,4452,0.31840587945689147,0.4310422282120395,WEEKEND12,0.95
depthL1_extOFI,5000,6,6,1.0,0.39759221658970306,0.5937332584807735,3011,0.4797585978811029,0.5875124543341083,WEEKEND12,0.95
depthL1_extOFI,10000,6,6,1.0,0.4783545578415523,0.631083381681221,2307,0.5716946060235122,0.64629388816645,WEEKEND12,0.95
depthL1_extOFI,30000,6,6,1.0,0.5228956630466856,0.877483870083738,1386,0.6718493552005501,0.665945165945166,WEEKEND12,0.95
gap_depthBoth,1000,6,6,1.0,0.12278653641492332,0.37437723469213613,4127,0.19885210934616698,0.19602616913011872,WEEKEND12,0.95
gap_depthBoth,2000,6,6,1.0,0.21016944942721105,0.5627710122502064,2538,0.32685233331272817,0.31008668242710796,WEEKEND12,0.95
gap_depthBoth,5000,6,6,1.0,0.36993496075636206,0.5506910113883065,1540,0.47487852713970513,0.4811688311688312,WEEKEND12,0.95
gap_depthBoth,10000,6,6,1.0,0.4932365837283434,0.7433739864671733,1152,0.6566289083021621,0.5729166666666666,WEEKEND12,0.95
gap_depthBoth,30000,6,6,1.0,0.4800963961796622,0.8172853902162787,773,0.6509514870503624,0.630012936610608,WEEKEND12,0.95
gap_depthL1,1000,6,6,1.0,0.12003365864594139,0.36991268795222143,4352,0.19785894767557513,0.19416360294117646,WEEKEND12,0.95
gap_depthL1,2000,6,6,1.0,0.2085851683200223,0.566994179169541,2662,0.32816818608404086,0.30954169797145004,WEEKEND12,0.95
gap_depthL1,5000,6,6,1.0,0.36018485023045743,0.5526961598392444,1607,0.47819443234711567,0.48039825762289984,WEEKEND12,0.95
gap_depthL1,10000,6,6,1.0,0.4828755436480591,0.7642279342032665,1198,0.6586812401766289,0.5734557595993323,WEEKEND12,0.95
gap_depthL1,30000,6,6,1.0,0.5286346367766973,0.9107045418632878,793,0.6605061335695129,0.6292559899117276,WEEKEND12,0.95
gap_depth_extOFI,1000,6,6,1.0,0.13230206468816244,0.42057122290633303,3811,0.2171572891182269,0.1996851220152191,WEEKEND12,0.95
gap_depth_extOFI,2000,6,6,1.0,0.22154627328237145,0.6364954641484892,2398,0.34815379945606845,0.3102585487906589,WEEKEND12,0.95
gap_depth_extOFI,5000,6,6,1.0,0.38347281959051155,0.5897717252191842,1475,0.5001907762831326,0.48,WEEKEND12,0.95
gap_depth_extOFI,10000,6,6,1.0,0.48432079920223103,0.8231272856672922,1107,0.6909282777392178,0.5718157181571816,WEEKEND12,0.95
gap_depth_extOFI,30000,6,6,1.0,0.46692626845667523,1.1022901738187818,751,0.7219267547491113,0.6364846870838882,WEEKEND12,0.95
gap_extOFI,1000,6,6,1.0,0.13635720304605678,0.39323020740327425,4449,0.22283858398810388,0.18588446841986964,WEEKEND12,0.95
gap_extOFI,2000,6,6,1.0,0.22778396236692214,0.6223737563682968,2776,0.3580971617661615,0.2910662824207493,WEEKEND12,0.95
gap_extOFI,5000,6,6,1.0,0.3785409564794352,0.5948172683192756,1689,0.506101686738495,0.4517465956187093,WEEKEND12,0.95
gap_extOFI,10000,6,6,1.0,0.5799850068114746,0.9428336520561157,1244,0.7289248643344807,0.5514469453376206,WEEKEND12,0.95
gap_extOFI,30000,6,6,1.0,0.5191032941662937,1.1026814036728467,822,0.8248484433418373,0.6265206812652068,WEEKEND12,0.95
gap_leader1000,1000,6,6,1.0,0.29030965747502563,0.536934530763806,2199,0.39356946255984504,0.31696225557071395,WEEKEND12,0.95
gap_leader1000,2000,6,6,1.0,0.33802777591464217,0.7232290040497055,1953,0.46978087684215214,0.38146441372247825,WEEKEND12,0.95
gap_leader1000,5000,6,6,1.0,0.3977962793938426,0.7109391977872654,1622,0.5309806524331349,0.47780517879161527,WEEKEND12,0.95
gap_leader1000,10000,6,6,1.0,0.43655064200386784,0.6780112645740796,1329,0.5970464228959862,0.5477802859292701,WEEKEND12,0.95
gap_leader1000,30000,6,6,1.0,0.39067589560108346,0.905555978740792,897,0.6715439645263714,0.5997770345596433,WEEKEND12,0.95
gap_localOFI,1000,6,6,1.0,0.13201842756248935,0.3890867221484603,3440,0.22589583454584644,0.20406976744186048,WEEKEND12,0.95
gap_localOFI,2000,6,6,1.0,0.194827674656852,0.6412578918388147,2412,0.3321809915739425,0.2943615257048093,WEEKEND12,0.95
gap_localOFI,5000,6,6,1.0,0.32734409269781856,0.6088770823303006,1581,0.45397019732593924,0.44212523719165087,WEEKEND12,0.95
gap_localOFI,10000,6,6,1.0,0.46502016235296995,0.689825768564445,1195,0.585471651327025,0.5338912133891214,WEEKEND12,0.95
gap_localOFI,30000,6,6,1.0,0.40555212742863284,0.9429623817838653,797,0.6958002406736815,0.6110414052697616,WEEKEND12,0.95
gap_localTrade,1000,6,6,1.0,0.32144102684328524,0.7905614943523299,1332,0.5300750895284151,0.3340840840840841,WEEKEND12,0.95
gap_localTrade,2000,6,6,1.0,0.4120184194530036,0.8949429988776612,1164,0.6280801959998454,0.41323024054982815,WEEKEND12,0.95
gap_localTrade,5000,6,6,1.0,0.522874866609161,0.8617730711880878,939,0.6852976403114396,0.5324813631522897,WEEKEND12,0.95
gap_localTrade,10000,6,6,1.0,0.6482501395371809,1.1650760883353057,795,0.8523349464801816,0.5886792452830188,WEEKEND12,0.95
gap_localTrade,30000,6,6,1.0,0.5232318328109177,1.2117846647103552,587,0.9006371809070087,0.6252129471890971,WEEKEND12,0.95
leader1000_extOFI,1000,6,6,1.0,0.1510494990264517,0.3708144680580321,5389,0.21318926770610516,0.2187789942475413,WEEKEND12,0.95
leader1000_extOFI,2000,6,6,1.0,0.19042548971559484,0.403912661926025,4549,0.2610593409218973,0.28819520773796437,WEEKEND12,0.95
leader1000_extOFI,5000,6,6,1.0,0.2300437116702409,0.6676557123876536,3533,0.34246209435972197,0.39173506934616475,WEEKEND12,0.95
leader1000_extOFI,10000,6,6,1.0,0.24468658119561326,0.6268446251134083,2719,0.3831660929696533,0.44722324383964696,WEEKEND12,0.95
leader1000_extOFI,30000,6,6,1.0,0.13349753671692102,0.7619169868759273,1547,0.43458003270175716,0.5235940530058177,WEEKEND12,0.95
depthBoth,1000,8,8,1.0,0.3138020287028786,0.5047271389049328,9112,0.42650313221137875,0.49089113257243194,WEEKDAY12,0.95
depthBoth,2000,8,8,1.0,0.45846881498766495,0.6227485496730699,7029,0.5428562410628338,0.5942523829847773,WEEKDAY12,0.95
depthBoth,5000,8,8,1.0,0.5492124843127143,0.7348545835669398,5014,0.6537398375248543,0.6485839648982848,WEEKDAY12,0.95
depthBoth,10000,8,8,1.0,0.5719835576827007,0.8458186854361576,3717,0.7068450365885804,0.6408393866020985,WEEKDAY12,0.95
depthBoth,30000,8,8,1.0,0.4269426296957215,1.1783280593229868,1926,0.7412436364798317,0.606957424714434,WEEKDAY12,0.95
depthL1_extOFI,1000,8,8,1.0,0.3138708578841315,0.5662304755605335,9142,0.45701952340853086,0.5278932399912492,WEEKDAY12,0.95
depthL1_extOFI,2000,8,8,1.0,0.4602570788956987,0.6797848095038221,7150,0.5765475155676721,0.6290909090909091,WEEKDAY12,0.95
depthL1_extOFI,5000,8,8,1.0,0.5712805330581013,0.7407943438814776,5117,0.6691158276735083,0.6662106703146374,WEEKDAY12,0.95
depthL1_extOFI,10000,8,8,1.0,0.4332881080868729,0.8413104937163018,3771,0.6783017205928444,0.637761866878812,WEEKDAY12,0.95
depthL1_extOFI,30000,8,8,1.0,0.601172740095399,0.9931223970325483,1938,0.7449742380543468,0.6047471620227038,WEEKDAY12,0.95
gap_depthBoth,1000,8,8,1.0,0.20601654027585892,0.6359450773076559,5543,0.45775895718200627,0.40790185819953095,WEEKDAY12,0.95
gap_depthBoth,2000,8,8,1.0,0.31174817795959125,0.7902497742729115,3998,0.6097295074921586,0.5375187593796898,WEEKDAY12,0.95
gap_depthBoth,5000,8,8,1.0,0.5044614635769242,1.039380546807329,2862,0.7492839693301605,0.6208944793850454,WEEKDAY12,0.95
gap_depthBoth,10000,8,8,1.0,0.5873410312871554,1.3641797421060835,2244,0.8126820325151647,0.6479500891265597,WEEKDAY12,0.95
gap_depthBoth,30000,8,8,1.0,0.5295415657077988,1.673805985478539,1353,0.8672700782114501,0.614190687361419,WEEKDAY12,0.95
gap_depthL1,1000,8,8,1.0,0.1990771776607553,0.6272901017408462,5840,0.448492127440025,0.4066780821917808,WEEKDAY12,0.95
gap_depthL1,2000,8,8,1.0,0.3065965279916897,0.7946968718824804,4207,0.6043621030840954,0.5350606132636083,WEEKDAY12,0.95
gap_depthL1,5000,8,8,1.0,0.50079729832805,1.0354169391386179,2989,0.7443716693005634,0.6169287387085982,WEEKDAY12,0.95
gap_depthL1,10000,8,8,1.0,0.6253436700472473,1.3466022003472913,2323,0.8186012836210904,0.6465777012483858,WEEKDAY12,0.95
gap_depthL1,30000,8,8,1.0,0.507413637063681,1.6784576299127039,1389,0.8550923986303408,0.6119510439164867,WEEKDAY12,0.95
gap_depth_extOFI,1000,8,8,1.0,0.22948940074900856,0.7179730128845043,4807,0.5259937572521762,0.4235489910547119,WEEKDAY12,0.95
gap_depth_extOFI,2000,8,8,1.0,0.33589451829376005,0.8958127037546366,3509,0.7022003679314408,0.555143915645483,WEEKDAY12,0.95
gap_depth_extOFI,5000,8,8,1.0,0.537217261841589,1.0802488688116418,2540,0.8564006087456562,0.6393700787401575,WEEKDAY12,0.95
gap_depth_extOFI,10000,8,8,1.0,0.6310200023630619,1.3643054271103419,2032,0.9399775471744226,0.6638779527559056,WEEKDAY12,0.95
gap_depth_extOFI,30000,8,8,1.0,0.4144950064254004,1.6761489783871277,1272,0.8665496942446774,0.6242138364779874,WEEKDAY12,0.95
gap_extOFI,1000,8,8,1.0,0.22027750322753548,0.676242188004707,5473,0.5276677668551979,0.4047140507948109,WEEKDAY12,0.95
gap_extOFI,2000,8,8,1.0,0.3262008903398776,0.8413474435727386,3949,0.6980119283994156,0.5297543681944796,WEEKDAY12,0.95
gap_extOFI,5000,8,8,1.0,0.5260389600216469,1.011824746621399,2782,0.8662150376313462,0.6218547807332854,WEEKDAY12,0.95
gap_extOFI,10000,8,8,1.0,0.6228096080741181,1.3300000993645318,2176,0.9848857632855186,0.6530330882352942,WEEKDAY12,0.95
gap_extOFI,30000,8,8,1.0,0.6433017117199764,1.814313337616241,1336,1.0196942967854807,0.6294910179640718,WEEKDAY12,0.95
gap_leader1000,1000,8,8,1.0,0.31586469923517374,0.7380518617699167,4823,0.5183374355817568,0.4692100352477711,WEEKDAY12,0.95
gap_leader1000,2000,8,8,1.0,0.36485938047183064,0.8206338468975755,4209,0.5783989001150187,0.5355191256830601,WEEKDAY12,0.95
gap_leader1000,5000,8,8,1.0,0.4559663629459313,0.9010656565541626,3371,0.6781333349371577,0.5927024621773954,WEEKDAY12,0.95
gap_leader1000,10000,8,8,1.0,0.3640898262636755,1.0216263065017748,2605,0.6823279065128706,0.6107485604606526,WEEKDAY12,0.95
gap_leader1000,30000,8,8,1.0,0.4284663380540575,1.6374675728827228,1520,0.8266811255954974,0.5980263157894737,WEEKDAY12,0.95
gap_localOFI,1000,8,8,1.0,0.2380059373551799,0.6163775510073111,4798,0.46774888998602493,0.401625677365569,WEEKDAY12,0.95
gap_localOFI,2000,8,8,1.0,0.34381189014372904,0.7352417252832527,3677,0.5975506425936077,0.5129181397878706,WEEKDAY12,0.95
gap_localOFI,5000,8,8,1.0,0.5466941735784658,0.9937603097040365,2699,0.7416548692574099,0.6039273805113005,WEEKDAY12,0.95
gap_localOFI,10000,8,8,1.0,0.5769412874351444,1.1950166614696838,2124,0.8544820673384211,0.6346516007532956,WEEKDAY12,0.95
gap_localOFI,30000,8,8,1.0,0.5820126189136813,1.932004204253164,1300,0.8847938237822035,0.6215384615384615,WEEKDAY12,0.95
gap_localTrade,1000,8,8,1.0,0.43657770864235745,1.1556815640516738,2673,0.8137834818766221,0.5364758698092031,WEEKDAY12,0.95
gap_localTrade,2000,8,8,1.0,0.5554756446191719,1.2600308922218126,2292,0.9329885986963546,0.6099476439790575,WEEKDAY12,0.95
gap_localTrade,5000,8,8,1.0,0.6796264204136613,1.3539365580017453,1864,1.0975902995765534,0.6738197424892703,WEEKDAY12,0.95
gap_localTrade,10000,8,8,1.0,0.7826781833017187,1.5376472089143023,1547,1.242387742950829,0.6839043309631545,WEEKDAY12,0.95
gap_localTrade,30000,8,8,1.0,0.8400187207541664,2.3392677453345674,1038,1.3956184812815453,0.6445086705202312,WEEKDAY12,0.95
leader1000_extOFI,1000,8,8,1.0,0.17604818531138908,0.612096973651534,7069,0.42232042222005106,0.41533455934361296,WEEKDAY12,0.95
