feature,horizon_ms,blocks,positive_blocks,positive_share,min_block,max_block,N,mean_signed_bps,avg_hit_rate,period,q
external_trade_flow,100,6,6,1.0,0.002647746364821397,0.008733066721303381,69954,0.0047464668105977525,0.011035823541184207,WEEKEND12,0.95
external_trade_flow,200,6,6,1.0,0.0037335987559082187,0.013096709007328785,69954,0.006758406055622963,0.018154787431740857,WEEKEND12,0.95
external_trade_flow,500,6,6,1.0,0.0033131358494796447,0.020202679554284626,69952,0.009426757783022982,0.03671088746569076,WEEKEND12,0.95
external_trade_flow,1000,6,6,1.0,0.004342390078214486,0.02990984418184295,69950,0.01370776506876479,0.0634024303073624,WEEKEND12,0.95
external_trade_flow,2000,6,6,1.0,0.005749465817459756,0.04213818041064844,38645,0.018821974367591147,0.1039203001681977,WEEKEND12,0.95
external_trade_flow,5000,6,6,1.0,0.021830178677534694,0.04824812809624848,16474,0.03371476997071581,0.18926793735583344,WEEKEND12,0.95
external_trade_flow,10000,6,6,1.0,0.003928140038185378,0.13205457924509642,8436,0.038582891802509796,0.2676623992413466,WEEKEND12,0.95
external_trade_flow,30000,6,3,0.5,-0.11266011965178167,0.14652213598802769,2853,0.010928747623378482,0.40168243953732913,WEEKEND12,0.95
fair_accel_100ms,100,6,6,1.0,0.05684134445867175,0.12086493253430401,13961,0.07897580166920896,0.09383281999856743,WEEKEND12,0.95
fair_accel_100ms,200,6,6,1.0,0.06294455294736884,0.14703420718804594,13961,0.08958268749344422,0.11345892128071056,WEEKEND12,0.95
fair_accel_100ms,500,6,6,1.0,0.07164732845032448,0.18761131741313322,13961,0.10897128946456743,0.1466943628679894,WEEKEND12,0.95
fair_accel_100ms,1000,6,6,1.0,0.08126347265552272,0.23567119298815017,13960,0.1298546863809695,0.18782234957020058,WEEKEND12,0.95
fair_accel_100ms,2000,6,6,1.0,0.09354308518671763,0.23109848306105418,11137,0.15457700225456933,0.24028014725689145,WEEKEND12,0.95
fair_accel_100ms,5000,6,6,1.0,0.14080817166325515,0.26443190613277845,7272,0.2046742168699525,0.33745874587458746,WEEKEND12,0.95
fair_accel_100ms,10000,6,6,1.0,0.16167684784853578,0.39563268944921626,4816,0.24861858216233595,0.4075996677740864,WEEKEND12,0.95
fair_accel_100ms,30000,6,6,1.0,0.13789738625441852,0.6515014495795769,2161,0.361974426703787,0.4997686256362795,WEEKEND12,0.95
fair_gap_reversion,100,6,6,1.0,0.07849847811778454,0.22031822626558192,5260,0.11576479567204236,0.07737642585551331,WEEKEND12,0.95
fair_gap_reversion,200,6,6,1.0,0.08235292293723823,0.2381476517557396,5260,0.1238286476832468,0.09296577946768061,WEEKEND12,0.95
fair_gap_reversion,500,6,6,1.0,0.09365565577159037,0.27324480045481353,5260,0.14971300093062723,0.12775665399239544,WEEKEND12,0.95
fair_gap_reversion,1000,6,6,1.0,0.11941322354829413,0.3471438727473573,5260,0.18971047363711221,0.1779467680608365,WEEKEND12,0.95
fair_gap_reversion,2000,6,6,1.0,0.19903053738353543,0.582614714094945,3229,0.31421626865277447,0.28213069061628987,WEEKEND12,0.95
fair_gap_reversion,5000,6,6,1.0,0.33588960235588344,0.651893753918862,1949,0.46090312598155087,0.4335556695741406,WEEKEND12,0.95
fair_gap_reversion,10000,6,6,1.0,0.4575709148921712,0.6282569568215739,1435,0.5678093401555597,0.5289198606271777,WEEKEND12,0.95
fair_gap_reversion,30000,6,6,1.0,0.42753435986628385,0.908105740657933,915,0.6691877453751954,0.5967213114754099,WEEKEND12,0.95
leader_gap_1000ms,100,6,6,1.0,0.08037619825884083,0.14190889200704068,6307,0.10365807894992,0.0962422704931029,WEEKEND12,0.95
leader_gap_1000ms,200,6,6,1.0,0.0972887451738115,0.16336019839593638,6307,0.1133521986025533,0.11669573489773268,WEEKEND12,0.95
leader_gap_1000ms,500,6,6,1.0,0.10726638197316594,0.1703730839542468,6307,0.12820295754781108,0.15363881401617252,WEEKEND12,0.95
leader_gap_1000ms,1000,6,6,1.0,0.12238938508803328,0.2050706786750975,6307,0.1531264376658319,0.20437609005866497,WEEKEND12,0.95
leader_gap_1000ms,2000,6,6,1.0,0.15083521442136014,0.2761016667556741,5067,0.19575920933535748,0.27017959344779946,WEEKEND12,0.95
leader_gap_1000ms,5000,6,6,1.0,0.18560071872633674,0.34013191018457073,3826,0.2361633641656145,0.36487192890747516,WEEKEND12,0.95
leader_gap_1000ms,10000,6,6,1.0,0.2173442464377751,0.4232280797375737,2904,0.2838602168409266,0.4290633608815427,WEEKEND12,0.95
leader_gap_1000ms,30000,6,6,1.0,0.1315377805043607,0.5244634024662077,1614,0.3232568844482182,0.5123915737298637,WEEKEND12,0.95
leader_gap_100ms,100,6,6,1.0,0.037908066255779714,0.05537092792604751,19036,0.044641606469764096,0.05993906282832528,WEEKEND12,0.95
leader_gap_100ms,200,6,6,1.0,0.041620288126169525,0.06778275445611975,19036,0.04945333956970834,0.07422777894515654,WEEKEND12,0.95
leader_gap_100ms,500,6,6,1.0,0.04679116099262643,0.07086607186649087,19036,0.05570003024635882,0.10275267913427191,WEEKEND12,0.95
leader_gap_100ms,1000,6,6,1.0,0.053383977153170205,0.10821452363761076,19035,0.07025059898965164,0.14026792750197006,WEEKEND12,0.95
leader_gap_100ms,2000,6,6,1.0,0.05352804690189935,0.10558541037256615,14546,0.0786093267486817,0.1860992712773271,WEEKEND12,0.95
leader_gap_100ms,5000,6,6,1.0,0.06119625254508538,0.15450629268566823,8911,0.10281876975553775,0.2738188755470766,WEEKEND12,0.95
leader_gap_100ms,10000,6,6,1.0,0.11938346027997922,0.20970997206322634,5610,0.14951454785348783,0.3484848484848485,WEEKEND12,0.95
leader_gap_100ms,30000,6,6,1.0,0.08215860970293787,0.36595844422698665,2355,0.14418954102934406,0.437791932059448,WEEKEND12,0.95
leader_gap_200ms,100,6,6,1.0,0.04573883777068453,0.08243805789523677,14325,0.06037916178175259,0.07287958115183246,WEEKEND12,0.95
leader_gap_200ms,200,6,6,1.0,0.05100534433743076,0.09866395815907317,14325,0.065505821543787,0.08781849912739965,WEEKEND12,0.95
leader_gap_200ms,500,6,6,1.0,0.05996598963368368,0.09994735344403213,14325,0.0737485529838537,0.11720767888307156,WEEKEND12,0.95
leader_gap_200ms,1000,6,6,1.0,0.0659509197235484,0.13648131932170332,14324,0.08731184705100352,0.15358838313320303,WEEKEND12,0.95
leader_gap_200ms,2000,6,6,1.0,0.06358941553336074,0.15703767739485275,11433,0.09897358489643998,0.20187177468730866,WEEKEND12,0.95
leader_gap_200ms,5000,6,6,1.0,0.09407076902348285,0.17149683241528685,7459,0.124836858646123,0.2871698619117844,WEEKEND12,0.95
leader_gap_200ms,10000,6,6,1.0,0.043505416009166686,0.20190811224811497,4913,0.14336586253708486,0.35619784245878283,WEEKEND12,0.95
leader_gap_200ms,30000,6,6,1.0,0.09917877394610618,0.2754343851059779,2182,0.16025444971307273,0.4560036663611366,WEEKEND12,0.95
leader_gap_500ms,100,6,6,1.0,0.0769089066799889,0.14006765386542416,8578,0.09252487091542529,0.09372814175798555,WEEKEND12,0.95
leader_gap_500ms,200,6,6,1.0,0.07943663940774043,0.15329904461381721,8578,0.09790471442707536,0.11226393098624388,WEEKEND12,0.95
leader_gap_500ms,500,6,6,1.0,0.08629447996444961,0.12718718064709578,8578,0.10273938481258019,0.14548845884821637,WEEKEND12,0.95
leader_gap_500ms,1000,6,6,1.0,0.09577388207648183,0.16486619500630922,8578,0.12476711811957972,0.19037071578456516,WEEKEND12,0.95
leader_gap_500ms,2000,6,6,1.0,0.10553537914142785,0.20445131825299598,7104,0.1469381994130708,0.24352477477477477,WEEKEND12,0.95
leader_gap_500ms,5000,6,6,1.0,0.046570995922760254,0.23020605931367633,5113,0.14862351525279674,0.325640524154117,WEEKEND12,0.95
leader_gap_500ms,10000,6,6,1.0,0.17447517180365327,0.2789554191319909,3634,0.2266263339545754,0.41029168959823886,WEEKEND12,0.95
leader_gap_500ms,30000,6,6,1.0,0.027978458062249176,0.3871801977619669,1839,0.23373670652194883,0.4850462207721588,WEEKEND12,0.95
bitget_ofi,100,8,8,1.0,0.085114868991756,0.1649463934829943,14985,0.11450992992687195,0.18651985318651984,WEEKDAY12,0.95
bitget_ofi,200,8,8,1.0,0.11081089913345336,0.2052870910245714,14984,0.14779593339744726,0.24152429257875066,WEEKDAY12,0.95
bitget_ofi,500,8,8,1.0,0.15359158481919236,0.24319683242769402,14984,0.1937176113059383,0.31346769887880405,WEEKDAY12,0.95
bitget_ofi,1000,8,8,1.0,0.1801563843104786,0.2818099867550238,14982,0.2315478436604318,0.37825390468562275,WEEKDAY12,0.95
bitget_ofi,2000,8,8,1.0,0.20737482925484835,0.3240131159289238,12206,0.2721942183953202,0.4373259052924791,WEEKDAY12,0.95
bitget_ofi,5000,8,8,1.0,0.19048036235681035,0.4022310201809964,8206,0.3153711918747842,0.4975627589568608,WEEKDAY12,0.95
bitget_ofi,10000,8,8,1.0,0.19036075822936804,0.42995537018059515,5397,0.28727802012674186,0.5156568463961461,WEEKDAY12,0.95
bitget_ofi,30000,8,8,1.0,0.000856595359176844,0.695376820818219,2367,0.24858032000911856,0.5213350232361639,WEEKDAY12,0.95
bitget_trade_flow,100,8,8,1.0,0.029726952582304133,0.08209891955676135,42819,0.05379504823453157,0.083631098344193,WEEKDAY12,0.95
bitget_trade_flow,200,8,8,1.0,0.03385045636353418,0.09881104045230445,42818,0.06403479389483326,0.1122425148302116,WEEKDAY12,0.95
bitget_trade_flow,500,8,8,1.0,0.04159177541381329,0.1283094217945055,42818,0.08230775279531577,0.16747629501611472,WEEKDAY12,0.95
bitget_trade_flow,1000,8,8,1.0,0.054029406373367915,0.14364447850581583,42817,0.09717402794209594,0.22726954247144826,WEEKDAY12,0.95
bitget_trade_flow,2000,8,8,1.0,0.049950903337954336,0.1626726490097609,28104,0.10765548364814108,0.29486905778536865,WEEKDAY12,0.95
bitget_trade_flow,5000,8,8,1.0,0.047300092728886176,0.17697790452871306,14033,0.11109217368838906,0.38851279127770255,WEEKDAY12,0.95
bitget_trade_flow,10000,8,8,1.0,0.057028288398265625,0.18025932520625954,7725,0.12216580407957764,0.4475080906148867,WEEKDAY12,0.95
bitget_trade_flow,30000,8,7,0.875,-0.3331500850775895,0.39708820694755576,2762,0.10943911170698314,0.49348298334540186,WEEKDAY12,0.95
depth_imbalance_l1,100,8,8,1.0,0.11586512738057186,0.2577210292593544,9727,0.1896577693570015,0.27068983242520817,WEEKDAY12,0.95
depth_imbalance_l1,200,8,8,1.0,0.15664764687719798,0.3375710964071913,9727,0.25366271832136983,0.3427572735684178,WEEKDAY12,0.95
depth_imbalance_l1,500,8,8,1.0,0.22747119340248273,0.4732156650554855,9727,0.3550925543061504,0.4355916521023954,WEEKDAY12,0.95
depth_imbalance_l1,1000,8,8,1.0,0.30775469619782575,0.54760763635355,9725,0.44162897682838553,0.5193830334190231,WEEKDAY12,0.95
depth_imbalance_l1,2000,8,8,1.0,0.4547217532743424,0.6582005775745345,7453,0.5626983360299387,0.6227022675432712,WEEKDAY12,0.95
depth_imbalance_l1,5000,8,8,1.0,0.582157162542463,0.7566091086538582,5262,0.6656300874849201,0.6628658304827062,WEEKDAY12,0.95
depth_imbalance_l1,10000,8,8,1.0,0.47758821160837434,0.8347218970331528,3856,0.6746589599639221,0.6348547717842323,WEEKDAY12,0.95
depth_imbalance_l1,30000,8,8,1.0,0.6098520422293123,1.0645547998345561,1957,0.7559391242248025,0.6060296371997956,WEEKDAY12,0.95
depth_imbalance_l5,100,8,8,1.0,0.12004354766957628,0.238053853734603,9702,0.16778136070200875,0.2290249433106576,WEEKDAY12,0.95
depth_imbalance_l5,200,8,8,1.0,0.15831115656977085,0.3310225738178053,9702,0.23041690846408322,0.2985982271696557,WEEKDAY12,0.95
depth_imbalance_l5,500,8,8,1.0,0.22977948245711174,0.42749782115627827,9702,0.32915226307184087,0.3948670377241806,WEEKDAY12,0.95
depth_imbalance_l5,1000,8,8,1.0,0.30483460002903295,0.4981924533948045,9701,0.41443409428618516,0.4785073703741882,WEEKDAY12,0.95
depth_imbalance_l5,2000,8,8,1.0,0.41609135001463604,0.6019387661847735,7443,0.5287858079849245,0.5790675802767701,WEEKDAY12,0.95
depth_imbalance_l5,5000,8,8,1.0,0.4888526606444317,0.7398177948202213,5256,0.6395681872317645,0.6343226788432268,WEEKDAY12,0.95
depth_imbalance_l5,10000,8,8,1.0,0.5379391335094065,0.8285941013525057,3846,0.6738132451222651,0.6263650546021841,WEEKDAY12,0.95
depth_imbalance_l5,30000,8,8,1.0,0.19256394214524722,0.8274724403252137,1967,0.6225013373922984,0.6065073716319268,WEEKDAY12,0.95
