session,period,asset,feature,horizon_ms,q,threshold,N,mean_signed_bps,hit_rate
20260906T054317Z_7973d176,WE,BTC,gap_extOFI,2000,0.95,0.6024408985386142,347,0.32382515145969415,0.2910662824207493
20260906T054317Z_7973d176,WE,BTC,gap_extOFI,5000,0.95,0.6024408985386142,207,0.506694586198181,0.4396135265700483
20260906T054317Z_7973d176,WE,BTC,gap_extOFI,10000,0.95,0.6024408985386142,150,0.6637515845572906,0.5533333333333333
20260906T054317Z_7973d176,WE,BTC,gap_extOFI,30000,0.95,0.6024408985386142,96,0.5191032941662937,0.6041666666666666
20260906T054317Z_7973d176,WE,BTC,gap_leader1000,1000,0.8,0.3836690880136829,664,0.20260392453831594,0.2469879518072289
20260906T054317Z_7973d176,WE,BTC,gap_leader1000,2000,0.8,0.3836690880136829,571,0.2736403362984934,0.318739054290718
20260906T054317Z_7973d176,WE,BTC,gap_leader1000,5000,0.8,0.3836690880136829,422,0.3063833448067123,0.3933649289099526
20260906T054317Z_7973d176,WE,BTC,gap_leader1000,10000,0.8,0.3836690880136829,324,0.40021761157201086,0.4506172839506173
20260906T054317Z_7973d176,WE,BTC,gap_leader1000,30000,0.8,0.3836690880136829,180,0.3961084023843496,0.5666666666666667
20260906T054317Z_7973d176,WE,BTC,gap_leader1000,1000,0.9,0.48794814540598086,428,0.28556671064239897,0.29906542056074764
20260906T054317Z_7973d176,WE,BTC,gap_leader1000,2000,0.9,0.48794814540598086,379,0.387842899045041,0.3720316622691293
20260906T054317Z_7973d176,WE,BTC,gap_leader1000,5000,0.9,0.48794814540598086,287,0.46339936466211584,0.4529616724738676
20260906T054317Z_7973d176,WE,BTC,gap_leader1000,10000,0.9,0.48794814540598086,231,0.5839001630635102,0.5238095238095238
20260906T054317Z_7973d176,WE,BTC,gap_leader1000,30000,0.9,0.48794814540598086,142,0.4512093979871312,0.5774647887323944
20260906T054317Z_7973d176,WE,BTC,gap_leader1000,1000,0.95,0.6024408985386142,258,0.3607165533409035,0.32558139534883723
20260906T054317Z_7973d176,WE,BTC,gap_leader1000,2000,0.95,0.6024408985386142,233,0.470014591059104,0.41201716738197425
20260906T054317Z_7973d176,WE,BTC,gap_leader1000,5000,0.95,0.6024408985386142,184,0.5375344810090235,0.45652173913043476
20260906T054317Z_7973d176,WE,BTC,gap_leader1000,10000,0.95,0.6024408985386142,155,0.5409300965258425,0.5225806451612903
20260906T054317Z_7973d176,WE,BTC,gap_leader1000,30000,0.95,0.6024408985386142,105,0.39067589560108346,0.5904761904761905
20260906T054317Z_7973d176,WE,BTC,gap_localOFI,1000,0.8,0.3836690880136829,1664,0.09452216848766554,0.12439903846153846
20260906T054317Z_7973d176,WE,BTC,gap_localOFI,2000,0.8,0.3836690880136829,1036,0.12094012683349438,0.19401544401544402
20260906T054317Z_7973d176,WE,BTC,gap_localOFI,5000,0.8,0.3836690880136829,567,0.19539970307777532,0.32098765432098764
20260906T054317Z_7973d176,WE,BTC,gap_localOFI,10000,0.8,0.3836690880136829,361,0.3618320991287786,0.4182825484764543
20260906T054317Z_7973d176,WE,BTC,gap_localOFI,30000,0.8,0.3836690880136829,183,0.33817950643278405,0.546448087431694
20260906T054317Z_7973d176,WE,BTC,gap_localOFI,1000,0.9,0.48794814540598086,866,0.1436693002531196,0.1651270207852194
20260906T054317Z_7973d176,WE,BTC,gap_localOFI,2000,0.9,0.48794814540598086,568,0.15911873325232065,0.24295774647887325
20260906T054317Z_7973d176,WE,BTC,gap_localOFI,5000,0.9,0.48794814540598086,341,0.33700567354796723,0.40175953079178883
20260906T054317Z_7973d176,WE,BTC,gap_localOFI,10000,0.9,0.48794814540598086,234,0.5422407037110692,0.5
20260906T054317Z_7973d176,WE,BTC,gap_localOFI,30000,0.9,0.48794814540598086,139,0.5336174724133312,0.5683453237410072
20260906T054317Z_7973d176,WE,BTC,gap_localOFI,1000,0.95,0.6024408985386142,462,0.19642682367212388,0.18831168831168832
20260906T054317Z_7973d176,WE,BTC,gap_localOFI,2000,0.95,0.6024408985386142,310,0.2577455674130859,0.27419354838709675
20260906T054317Z_7973d176,WE,BTC,gap_localOFI,5000,0.95,0.6024408985386142,194,0.43857942356702334,0.42783505154639173
20260906T054317Z_7973d176,WE,BTC,gap_localOFI,10000,0.95,0.6024408985386142,146,0.46685398236153874,0.5068493150684932
20260906T054317Z_7973d176,WE,BTC,gap_localOFI,30000,0.95,0.6024408985386142,96,0.40555212742863284,0.5833333333333334
20260906T054317Z_7973d176,WE,BTC,gap_localTrade,1000,0.8,0.3836690880136829,608,0.21634941623107762,0.22697368421052633
20260906T054317Z_7973d176,WE,BTC,gap_localTrade,2000,0.8,0.3836690880136829,494,0.24248868038248989,0.2813765182186235
20260906T054317Z_7973d176,WE,BTC,gap_localTrade,5000,0.8,0.3836690880136829,349,0.42458672811219383,0.4068767908309456
20260906T054317Z_7973d176,WE,BTC,gap_localTrade,10000,0.8,0.3836690880136829,251,0.5344227449564325,0.5059760956175299
20260906T054317Z_7973d176,WE,BTC,gap_localTrade,30000,0.8,0.3836690880136829,147,0.3743979050026695,0.5782312925170068
20260906T054317Z_7973d176,WE,BTC,gap_localTrade,1000,0.9,0.48794814540598086,364,0.3124608901244498,0.2857142857142857
20260906T054317Z_7973d176,WE,BTC,gap_localTrade,2000,0.9,0.48794814540598086,295,0.36763678970276037,0.34915254237288135
20260906T054317Z_7973d176,WE,BTC,gap_localTrade,5000,0.9,0.48794814540598086,218,0.555334888505711,0.47706422018348627
20260906T054317Z_7973d176,WE,BTC,gap_localTrade,10000,0.9,0.48794814540598086,170,0.6339398779877405,0.5588235294117647
20260906T054317Z_7973d176,WE,BTC,gap_localTrade,30000,0.9,0.48794814540598086,111,0.45856614160968395,0.5675675675675675
20260906T054317Z_7973d176,WE,BTC,gap_localTrade,1000,0.95,0.6024408985386142,214,0.38941329886921067,0.308411214953271
20260906T054317Z_7973d176,WE,BTC,gap_localTrade,2000,0.95,0.6024408985386142,179,0.5250376234003079,0.36312849162011174
20260906T054317Z_7973d176,WE,BTC,gap_localTrade,5000,0.95,0.6024408985386142,135,0.6993618583130367,0.5111111111111111
20260906T054317Z_7973d176,WE,BTC,gap_localTrade,10000,0.95,0.6024408985386142,108,0.7907769463235673,0.5555555555555556
20260906T054317Z_7973d176,WE,BTC,gap_localTrade,30000,0.95,0.6024408985386142,76,0.5232318328109177,0.6052631578947368
20260906T054317Z_7973d176,WE,BTC,leader1000_extOFI,1000,0.8,0.011949591915508323,2513,0.07825009057431351,0.1392757660167131
20260906T054317Z_7973d176,WE,BTC,leader1000_extOFI,2000,0.8,0.011949591915508323,1731,0.11711952287351926,0.2050837666088966
20260906T054317Z_7973d176,WE,BTC,leader1000_extOFI,5000,0.8,0.011949591915508323,1069,0.1969519933912114,0.29186155285313375
20260906T054317Z_7973d176,WE,BTC,leader1000_extOFI,10000,0.8,0.011949591915508323,678,0.2588536016318148,0.39233038348082594
20260906T054317Z_7973d176,WE,BTC,leader1000_extOFI,30000,0.8,0.011949591915508323,293,0.053135567264711504,0.447098976109215
20260906T054317Z_7973d176,WE,BTC,leader1000_extOFI,1000,0.9,0.15940232965257467,1258,0.12219216728996624,0.18839427662957076
20260906T054317Z_7973d176,WE,BTC,leader1000_extOFI,2000,0.9,0.15940232965257467,967,0.19136751928348406,0.26370217166494314
20260906T054317Z_7973d176,WE,BTC,leader1000_extOFI,5000,0.9,0.15940232965257467,658,0.22772616066532164,0.34498480243161095
20260906T054317Z_7973d176,WE,BTC,leader1000_extOFI,10000,0.9,0.15940232965257467,470,0.2838583560062035,0.4127659574468085
20260906T054317Z_7973d176,WE,BTC,leader1000_extOFI,30000,0.9,0.15940232965257467,235,0.20619329959315139,0.5148936170212766
20260906T054317Z_7973d176,WE,BTC,leader1000_extOFI,1000,0.95,0.33122651593354346,675,0.1812220688190875,0.21777777777777776
20260906T054317Z_7973d176,WE,BTC,leader1000_extOFI,2000,0.95,0.33122651593354346,562,0.24575786469186509,0.29359430604982206
20260906T054317Z_7973d176,WE,BTC,leader1000_extOFI,5000,0.95,0.33122651593354346,415,0.3431600183291859,0.4
20260906T054317Z_7973d176,WE,BTC,leader1000_extOFI,10000,0.95,0.33122651593354346,321,0.3570104539897717,0.4236760124610592
20260906T054317Z_7973d176,WE,BTC,leader1000_extOFI,30000,0.95,0.33122651593354346,186,0.13349753671692102,0.45161290322580644
20260906T054317Z_7973d176,WE,ETH,depthBoth,1000,0.8,0.7991575997379292,2844,0.21359369902801584,0.3055555555555556
20260906T054317Z_7973d176,WE,ETH,depthBoth,2000,0.8,0.7991575997379292,1841,0.28840391337377935,0.42585551330798477
20260906T054317Z_7973d176,WE,ETH,depthBoth,5000,0.8,0.7991575997379292,1071,0.4034031650888462,0.5499533146591971
20260906T054317Z_7973d176,WE,ETH,depthBoth,10000,0.8,0.7991575997379292,683,0.5081467894506487,0.6178623718887262
20260906T054317Z_7973d176,WE,ETH,depthBoth,30000,0.8,0.7991575997379292,294,0.09671889102901263,0.5816326530612245
20260906T054317Z_7973d176,WE,ETH,depthBoth,1000,0.9,0.8834554562371852,1674,0.2528330258018478,0.3482676224611708
20260906T054317Z_7973d176,WE,ETH,depthBoth,2000,0.9,0.8834554562371852,1177,0.3416064471056079,0.47068819031435855
20260906T054317Z_7973d176,WE,ETH,depthBoth,5000,0.9,0.8834554562371852,766,0.4567316112638194,0.5639686684073107
20260906T054317Z_7973d176,WE,ETH,depthBoth,10000,0.9,0.8834554562371852,530,0.49352600845339656,0.6245283018867924
20260906T054317Z_7973d176,WE,ETH,depthBoth,30000,0.9,0.8834554562371852,254,0.7222899776171485,0.6417322834645669
20260906T054317Z_7973d176,WE,ETH,depthBoth,1000,0.95,0.9295610311624244,973,0.2718715596575284,0.3864337101747174
20260906T054317Z_7973d176,WE,ETH,depthBoth,2000,0.95,0.9295610311624244,733,0.36842071721102054,0.5102319236016372
20260906T054317Z_7973d176,WE,ETH,depthBoth,5000,0.95,0.9295610311624244,521,0.43450924387772466,0.5969289827255279
20260906T054317Z_7973d176,WE,ETH,depthBoth,10000,0.95,0.9295610311624244,390,0.49074114922564893,0.6128205128205129
20260906T054317Z_7973d176,WE,ETH,depthBoth,30000,0.95,0.9295610311624244,212,0.653198483649406,0.6132075471698113
20260906T054317Z_7973d176,WE,ETH,depthL1_extOFI,1000,0.8,0.8608752919280224,2842,0.22421435579567917,0.33004926108374383
20260906T054317Z_7973d176,WE,ETH,depthL1_extOFI,2000,0.8,0.8608752919280224,1897,0.323410786458,0.4443858724301529
20260906T054317Z_7973d176,WE,ETH,depthL1_extOFI,5000,0.8,0.8608752919280224,1092,0.4865526492534036,0.576007326007326
20260906T054317Z_7973d176,WE,ETH,depthL1_extOFI,10000,0.8,0.8608752919280224,695,0.528455901155556,0.6172661870503597
20260906T054317Z_7973d176,WE,ETH,depthL1_extOFI,30000,0.8,0.8608752919280224,299,0.537826492205105,0.5819397993311036
20260906T054317Z_7973d176,WE,ETH,depthL1_extOFI,1000,0.9,0.9376136061065806,1662,0.25252390408566505,0.3724428399518652
20260906T054317Z_7973d176,WE,ETH,depthL1_extOFI,2000,0.9,0.9376136061065806,1189,0.35722212410751797,0.49369217830109335
20260906T054317Z_7973d176,WE,ETH,depthL1_extOFI,5000,0.9,0.9376136061065806,762,0.5068617625846012,0.6076115485564304
20260906T054317Z_7973d176,WE,ETH,depthL1_extOFI,10000,0.9,0.9376136061065806,530,0.5379850909446926,0.6245283018867924
20260906T054317Z_7973d176,WE,ETH,depthL1_extOFI,30000,0.9,0.9376136061065806,258,0.5203498670208714,0.5891472868217055
20260906T054317Z_7973d176,WE,ETH,depthL1_extOFI,1000,0.95,0.9760154686249757,944,0.26699854624403363,0.4184322033898305
20260906T054317Z_7973d176,WE,ETH,depthL1_extOFI,2000,0.95,0.9760154686249757,713,0.3753179056798963,0.5301542776998598
20260906T054317Z_7973d176,WE,ETH,depthL1_extOFI,5000,0.95,0.9760154686249757,516,0.5285185096831372,0.6414728682170543
20260906T054317Z_7973d176,WE,ETH,depthL1_extOFI,10000,0.95,0.9760154686249757,395,0.6115610488851216,0.6354430379746835
20260906T054317Z_7973d176,WE,ETH,depthL1_extOFI,30000,0.95,0.9760154686249757,217,0.5228956630466856,0.6082949308755761
20260906T054317Z_7973d176,WE,ETH,gap_depthBoth,1000,0.8,0.5114591125141567,1870,0.2200360166226119,0.2647058823529412
20260906T054317Z_7973d176,WE,ETH,gap_depthBoth,2000,0.8,0.5114591125141567,1164,0.30825957194877984,0.38745704467353953
20260906T054317Z_7973d176,WE,ETH,gap_depthBoth,5000,0.8,0.5114591125141567,684,0.3721539124458861,0.5233918128654971
20260906T054317Z_7973d176,WE,ETH,gap_depthBoth,10000,0.8,0.5114591125141567,458,0.3595248624930666,0.5698689956331878
20260906T054317Z_7973d176,WE,ETH,gap_depthBoth,30000,0.8,0.5114591125141567,236,0.5203566755704045,0.6398305084745762
20260906T054317Z_7973d176,WE,ETH,gap_depthBoth,1000,0.9,0.6574494137936426,1026,0.2759820622361879,0.3050682261208577
20260906T054317Z_7973d176,WE,ETH,gap_depthBoth,2000,0.9,0.6574494137936426,674,0.370345911343193,0.4198813056379822
20260906T054317Z_7973d176,WE,ETH,gap_depthBoth,5000,0.9,0.6574494137936426,434,0.4373820783087369,0.5691244239631337
20260906T054317Z_7973d176,WE,ETH,gap_depthBoth,10000,0.9,0.6574494137936426,323,0.644944344249599,0.6377708978328174
20260906T054317Z_7973d176,WE,ETH,gap_depthBoth,30000,0.9,0.6574494137936426,189,0.6770116031295219,0.6507936507936508
20260906T054317Z_7973d176,WE,ETH,gap_depthBoth,1000,0.95,0.8004838364916721,572,0.37437723469213613,0.3531468531468531
20260906T054317Z_7973d176,WE,ETH,gap_depthBoth,2000,0.95,0.8004838364916721,392,0.5627710122502064,0.47959183673469385
20260906T054317Z_7973d176,WE,ETH,gap_depthBoth,5000,0.95,0.8004838364916721,273,0.5305410924743226,0.6043956043956044
20260906T054317Z_7973d176,WE,ETH,gap_depthBoth,10000,0.95,0.8004838364916721,216,0.7360688301366424,0.6435185185185185
20260906T054317Z_7973d176,WE,ETH,gap_depthBoth,30000,0.95,0.8004838364916721,138,0.4800963961796622,0.6231884057971014
20260906T054317Z_7973d176,WE,ETH,gap_depthL1,1000,0.8,0.5114591125141567,2076,0.20958719197605416,0.2543352601156069
20260906T054317Z_7973d176,WE,ETH,gap_depthL1,2000,0.8,0.5114591125141567,1276,0.2974676365019891,0.3777429467084639
20260906T054317Z_7973d176,WE,ETH,gap_depthL1,5000,0.8,0.5114591125141567,727,0.30884145923424955,0.5103163686382394
20260906T054317Z_7973d176,WE,ETH,gap_depthL1,10000,0.8,0.5114591125141567,479,0.5403682674555285,0.5782881002087683
20260906T054317Z_7973d176,WE,ETH,gap_depthL1,30000,0.8,0.5114591125141567,243,0.5205336677040473,0.6255144032921811
20260906T054317Z_7973d176,WE,ETH,gap_depthL1,1000,0.9,0.6574494137936426,1135,0.2725451942759282,0.2933920704845815
20260906T054317Z_7973d176,WE,ETH,gap_depthL1,2000,0.9,0.6574494137936426,731,0.3711638605624299,0.4103967168262654
20260906T054317Z_7973d176,WE,ETH,gap_depthL1,5000,0.9,0.6574494137936426,461,0.42513176703910815,0.5661605206073753
20260906T054317Z_7973d176,WE,ETH,gap_depthL1,10000,0.9,0.6574494137936426,339,0.6075670734810169,0.6283185840707964
20260906T054317Z_7973d176,WE,ETH,gap_depthL1,30000,0.9,0.6574494137936426,195,0.6158634052016235,0.6410256410256411
20260906T054317Z_7973d176,WE,ETH,gap_depthL1,1000,0.95,0.8004838364916721,626,0.36991268795222143,0.33865814696485624
20260906T054317Z_7973d176,WE,ETH,gap_depthL1,2000,0.95,0.8004838364916721,417,0.566994179169541,0.4676258992805755
20260906T054317Z_7973d176,WE,ETH,gap_depthL1,5000,0.95,0.8004838364916721,285,0.538865765421564,0.5929824561403508
20260906T054317Z_7973d176,WE,ETH,gap_depthL1,10000,0.95,0.8004838364916721,222,0.7642279342032665,0.6351351351351351
20260906T054317Z_7973d176,WE,ETH,gap_depthL1,30000,0.95,0.8004838364916721,140,0.5293937490108568,0.6214285714285714
20260906T054317Z_7973d176,WE,ETH,gap_depth_extOFI,1000,0.8,0.5114591125141567,1838,0.22689852947630967,0.25952121871599565
20260906T054317Z_7973d176,WE,ETH,gap_depth_extOFI,2000,0.8,0.5114591125141567,1170,0.3336593200201371,0.3811965811965812
20260906T054317Z_7973d176,WE,ETH,gap_depth_extOFI,5000,0.8,0.5114591125141567,678,0.37960972087898665,0.528023598820059
20260906T054317Z_7973d176,WE,ETH,gap_depth_extOFI,10000,0.8,0.5114591125141567,457,0.5772138529434365,0.5951859956236324
20260906T054317Z_7973d176,WE,ETH,gap_depth_extOFI,30000,0.8,0.5114591125141567,238,0.5524519075215337,0.6386554621848739
20260906T054317Z_7973d176,WE,ETH,gap_depth_extOFI,1000,0.9,0.6574494137936426,990,0.29220898450267385,0.29292929292929293
20260906T054317Z_7973d176,WE,ETH,gap_depth_extOFI,2000,0.9,0.6574494137936426,651,0.3933318502651796,0.40706605222734255
20260906T054317Z_7973d176,WE,ETH,gap_depth_extOFI,5000,0.9,0.6574494137936426,416,0.4412002302770584,0.5649038461538461
20260906T054317Z_7973d176,WE,ETH,gap_depth_extOFI,10000,0.9,0.6574494137936426,313,0.6306867273352229,0.6261980830670927
20260906T054317Z_7973d176,WE,ETH,gap_depth_extOFI,30000,0.9,0.6574494137936426,185,0.6074744438513198,0.6486486486486487
20260906T054317Z_7973d176,WE,ETH,gap_depth_extOFI,1000,0.95,0.8004838364916721,537,0.42057122290633303,0.3463687150837989
20260906T054317Z_7973d176,WE,ETH,gap_depth_extOFI,2000,0.95,0.8004838364916721,370,0.6364954641484892,0.4648648648648649
20260906T054317Z_7973d176,WE,ETH,gap_depth_extOFI,5000,0.95,0.8004838364916721,255,0.5814609686591533,0.592156862745098
20260906T054317Z_7973d176,WE,ETH,gap_depth_extOFI,10000,0.95,0.8004838364916721,201,0.8231272856672922,0.6368159203980099
20260906T054317Z_7973d176,WE,ETH,gap_depth_extOFI,30000,0.95,0.8004838364916721,131,0.5749326445227805,0.6106870229007634
20260906T054317Z_7973d176,WE,ETH,gap_extOFI,1000,0.8,0.5114591125141567,2259,0.1883238913349164,0.22355024347056218
20260906T054317Z_7973d176,WE,ETH,gap_extOFI,2000,0.8,0.5114591125141567,1404,0.2658279572216838,0.34116809116809116
20260906T054317Z_7973d176,WE,ETH,gap_extOFI,5000,0.8,0.5114591125141567,782,0.37085946800165515,0.4820971867007673
20260906T054317Z_7973d176,WE,ETH,gap_extOFI,10000,0.8,0.5114591125141567,511,0.48980960758063397,0.5577299412915852
20260906T054317Z_7973d176,WE,ETH,gap_extOFI,30000,0.8,0.5114591125141567,248,0.45414459554869974,0.5967741935483871
20260906T054317Z_7973d176,WE,ETH,gap_extOFI,1000,0.9,0.6574494137936426,1185,0.27392382168062634,0.2616033755274262
20260906T054317Z_7973d176,WE,ETH,gap_extOFI,2000,0.9,0.6574494137936426,760,0.38394939983516085,0.3763157894736842
20260906T054317Z_7973d176,WE,ETH,gap_extOFI,5000,0.9,0.6574494137936426,474,0.5333765861360268,0.5316455696202531
20260906T054317Z_7973d176,WE,ETH,gap_extOFI,10000,0.9,0.6574494137936426,347,0.5118627319003296,0.5965417867435159
20260906T054317Z_7973d176,WE,ETH,gap_extOFI,30000,0.9,0.6574494137936426,196,1.1967639648314112,0.6275510204081632
20260906T054317Z_7973d176,WE,ETH,gap_extOFI,1000,0.95,0.8004838364916721,626,0.39323020740327425,0.3146964856230032
20260906T054317Z_7973d176,WE,ETH,gap_extOFI,2000,0.95,0.8004838364916721,418,0.6223737563682968,0.43779904306220097
20260906T054317Z_7973d176,WE,ETH,gap_extOFI,5000,0.95,0.8004838364916721,284,0.5493267724884855,0.5704225352112676
20260906T054317Z_7973d176,WE,ETH,gap_extOFI,10000,0.95,0.8004838364916721,217,0.9428336520561157,0.6267281105990783
20260906T054317Z_7973d176,WE,ETH,gap_extOFI,30000,0.95,0.8004838364916721,141,1.0702780381274124,0.6170212765957447
20260906T054317Z_7973d176,WE,ETH,gap_leader1000,1000,0.8,0.5114591125141567,1218,0.26875215184772105,0.3111658456486043
20260906T054317Z_7973d176,WE,ETH,gap_leader1000,2000,0.8,0.5114591125141567,1014,0.3375697154701402,0.398422090729783
20260906T054317Z_7973d176,WE,ETH,gap_leader1000,5000,0.8,0.5114591125141567,721,0.2630144531807822,0.4826629680998613
20260906T054317Z_7973d176,WE,ETH,gap_leader1000,10000,0.8,0.5114591125141567,502,0.3215803827070581,0.545816733067729
20260906T054317Z_7973d176,WE,ETH,gap_leader1000,30000,0.8,0.5114591125141567,249,0.2912102084740677,0.570281124497992
20260906T054317Z_7973d176,WE,ETH,gap_leader1000,1000,0.9,0.6574494137936426,734,0.3683511577412659,0.36103542234332425
20260906T054317Z_7973d176,WE,ETH,gap_leader1000,2000,0.9,0.6574494137936426,632,0.4713485192237881,0.44145569620253167
20260906T054317Z_7973d176,WE,ETH,gap_leader1000,5000,0.9,0.6574494137936426,482,0.4712479749532785,0.533195020746888
20260906T054317Z_7973d176,WE,ETH,gap_leader1000,10000,0.9,0.6574494137936426,375,0.4464757874066056,0.5946666666666667
20260906T054317Z_7973d176,WE,ETH,gap_leader1000,30000,0.9,0.6574494137936426,206,0.9519674972982951,0.5970873786407767
20260906T054317Z_7973d176,WE,ETH,gap_leader1000,1000,0.95,0.8004838364916721,443,0.536934530763806,0.43792325056433407
20260906T054317Z_7973d176,WE,ETH,gap_leader1000,2000,0.95,0.8004838364916721,376,0.7232290040497055,0.5132978723404256
20260906T054317Z_7973d176,WE,ETH,gap_leader1000,5000,0.95,0.8004838364916721,304,0.7109391977872654,0.5855263157894737
20260906T054317Z_7973d176,WE,ETH,gap_leader1000,10000,0.95,0.8004838364916721,244,0.5935754376356585,0.6147540983606558
20260906T054317Z_7973d176,WE,ETH,gap_leader1000,30000,0.95,0.8004838364916721,153,0.905555978740792,0.6013071895424836
20260906T054317Z_7973d176,WE,ETH,gap_localOFI,1000,0.8,0.5114591125141567,1785,0.1994465558507763,0.23977591036414567
20260906T054317Z_7973d176,WE,ETH,gap_localOFI,2000,0.8,0.5114591125141567,1227,0.2907622929650986,0.3480032599837001
20260906T054317Z_7973d176,WE,ETH,gap_localOFI,5000,0.8,0.5114591125141567,751,0.2864345079412013,0.4673768308921438
20260906T054317Z_7973d176,WE,ETH,gap_localOFI,10000,0.8,0.5114591125141567,502,0.4405789410517965,0.549800796812749
20260906T054317Z_7973d176,WE,ETH,gap_localOFI,30000,0.8,0.5114591125141567,246,0.5694444618089345,0.5813008130081301
20260906T054317Z_7973d176,WE,ETH,gap_localOFI,1000,0.9,0.6574494137936426,962,0.26429144602030913,0.27754677754677753
20260906T054317Z_7973d176,WE,ETH,gap_localOFI,2000,0.9,0.6574494137936426,684,0.38708970852830205,0.391812865497076
20260906T054317Z_7973d176,WE,ETH,gap_localOFI,5000,0.9,0.6574494137936426,453,0.4073527793095922,0.5011037527593819
20260906T054317Z_7973d176,WE,ETH,gap_localOFI,10000,0.9,0.6574494137936426,339,0.43227397132793655,0.5929203539823009
20260906T054317Z_7973d176,WE,ETH,gap_localOFI,30000,0.9,0.6574494137936426,196,1.2135357487562375,0.6224489795918368
20260906T054317Z_7973d176,WE,ETH,gap_localOFI,1000,0.95,0.8004838364916721,524,0.3890867221484603,0.3530534351145038
20260906T054317Z_7973d176,WE,ETH,gap_localOFI,2000,0.95,0.8004838364916721,377,0.6412578918388147,0.46419098143236076
20260906T054317Z_7973d176,WE,ETH,gap_localOFI,5000,0.95,0.8004838364916721,272,0.6088770823303006,0.5661764705882353
20260906T054317Z_7973d176,WE,ETH,gap_localOFI,10000,0.95,0.8004838364916721,216,0.628065555517845,0.625
20260906T054317Z_7973d176,WE,ETH,gap_localOFI,30000,0.95,0.8004838364916721,137,0.9429623817838653,0.6058394160583942
20260906T054317Z_7973d176,WE,ETH,gap_localTrade,1000,0.8,0.5114591125141567,717,0.3876647452552832,0.3389121338912134
20260906T054317Z_7973d176,WE,ETH,gap_localTrade,2000,0.8,0.5114591125141567,605,0.45129843069536274,0.43140495867768597
20260906T054317Z_7973d176,WE,ETH,gap_localTrade,5000,0.8,0.5114591125141567,444,0.49660451939766287,0.5292792792792793
20260906T054317Z_7973d176,WE,ETH,gap_localTrade,10000,0.8,0.5114591125141567,344,0.6176290247921586,0.5930232558139535
20260906T054317Z_7973d176,WE,ETH,gap_localTrade,30000,0.8,0.5114591125141567,194,0.7720714685991857,0.6082474226804123
20260906T054317Z_7973d176,WE,ETH,gap_localTrade,1000,0.9,0.6574494137936426,414,0.5595912354424608,0.38405797101449274
20260906T054317Z_7973d176,WE,ETH,gap_localTrade,2000,0.9,0.6574494137936426,352,0.5860949700268369,0.4602272727272727
20260906T054317Z_7973d176,WE,ETH,gap_localTrade,5000,0.9,0.6574494137936426,273,0.5006670631374487,0.5347985347985348
20260906T054317Z_7973d176,WE,ETH,gap_localTrade,10000,0.9,0.6574494137936426,220,0.6380883709295612,0.6181818181818182
20260906T054317Z_7973d176,WE,ETH,gap_localTrade,30000,0.9,0.6574494137936426,142,1.1558494936627477,0.6056338028169014
20260906T054317Z_7973d176,WE,ETH,gap_localTrade,1000,0.95,0.8004838364916721,253,0.7905614943523299,0.43873517786561267
20260906T054317Z_7973d176,WE,ETH,gap_localTrade,2000,0.95,0.8004838364916721,215,0.8949429988776612,0.5255813953488372
20260906T054317Z_7973d176,WE,ETH,gap_localTrade,5000,0.95,0.8004838364916721,176,0.6269778305540048,0.6022727272727273
20260906T054317Z_7973d176,WE,ETH,gap_localTrade,10000,0.95,0.8004838364916721,153,0.8947974251802193,0.6274509803921569
20260906T054317Z_7973d176,WE,ETH,gap_localTrade,30000,0.95,0.8004838364916721,105,0.9182272927199732,0.5619047619047619
20260906T054317Z_7973d176,WE,ETH,leader1000_extOFI,1000,0.8,0.20819010683646091,2496,0.1595665348439803,0.26001602564102566
20260906T054317Z_7973d176,WE,ETH,leader1000_extOFI,2000,0.8,0.20819010683646091,1816,0.1640040311813016,0.33590308370044053
20260906T054317Z_7973d176,WE,ETH,leader1000_extOFI,5000,0.8,0.20819010683646091,1126,0.18406297287318685,0.43872113676731794
20260906T054317Z_7973d176,WE,ETH,leader1000_extOFI,10000,0.8,0.20819010683646091,720,0.2438924013741692,0.4583333333333333
20260906T054317Z_7973d176,WE,ETH,leader1000_extOFI,30000,0.8,0.20819010683646091,302,0.7014917831707242,0.5397350993377483
20260906T054317Z_7973d176,WE,ETH,leader1000_extOFI,1000,0.9,0.44053458621712044,1427,0.1937261987576073,0.306937631394534
20260906T054317Z_7973d176,WE,ETH,leader1000_extOFI,2000,0.9,0.44053458621712044,1135,0.2138622550551854,0.3832599118942731
20260906T054317Z_7973d176,WE,ETH,leader1000_extOFI,5000,0.9,0.44053458621712044,797,0.36753973564335585,0.48431618569636137
20260906T054317Z_7973d176,WE,ETH,leader1000_extOFI,10000,0.9,0.44053458621712044,563,0.3157768832991311,0.4849023090586146
20260906T054317Z_7973d176,WE,ETH,leader1000_extOFI,30000,0.9,0.44053458621712044,267,-0.09740795048059483,0.5393258426966292
20260906T054317Z_7973d176,WE,ETH,leader1000_extOFI,1000,0.95,0.6460843985510052,806,0.3708144680580321,0.36600496277915634
20260906T054317Z_7973d176,WE,ETH,leader1000_extOFI,2000,0.95,0.6460843985510052,668,0.403912661926025,0.46107784431137727
20260906T054317Z_7973d176,WE,ETH,leader1000_extOFI,5000,0.95,0.6460843985510052,508,0.6676557123876536,0.5492125984251969
20260906T054317Z_7973d176,WE,ETH,leader1000_extOFI,10000,0.95,0.6460843985510052,396,0.6268446251134083,0.5606060606060606
