session,period,asset,feature,horizon_ms,q,threshold,N,mean_signed_bps,median_signed_bps,hit_rate,mean_abs_move
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l1,10000,0.9,0.9376136061065806,541,0.48594853462738724,0.3990542415008288,0.6229205175600739,1.2875427736943537
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l1,30000,0.9,0.9376136061065806,262,0.593623129921951,0.4401094942569246,0.5877862595419847,2.2638403428111786
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l1,100,0.95,0.9760154686249757,1015,0.1112801945951701,0.0,0.19014778325123152,0.12671543887235923
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l1,200,0.95,0.9760154686249757,1015,0.1507240154728007,0.0,0.24236453201970443,0.1690046059537962
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l1,500,0.95,0.9760154686249757,1015,0.2209813267210406,0.0,0.32315270935960594,0.27942888230562046
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l1,1000,0.95,0.9760154686249757,1015,0.24773402442611145,0.0,0.4068965517241379,0.38016983788901615
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l1,2000,0.95,0.9760154686249757,751,0.3445688699026926,0.04005816445506746,0.5086551264980027,0.5790398261037176
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l1,5000,0.95,0.9760154686249757,533,0.48334782139324145,0.36076915988834823,0.6191369606003753,1.0402726140020708
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l1,10000,0.95,0.9760154686249757,403,0.5429876342295169,0.4003675374542924,0.6277915632754343,1.3356588306178714
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l1,30000,0.95,0.9760154686249757,221,0.1985363064920554,0.441072688850789,0.5882352941176471,2.281252267054589
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,100,0.8,0.7374381105906633,3195,0.06174426400056259,0.0,0.10140845070422536,0.0729381807856126
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,200,0.8,0.7374381105906633,3195,0.08325120487983409,0.0,0.13708920187793427,0.10757489320865785
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,500,0.8,0.7374381105906633,3195,0.13213027601882876,0.0,0.20688575899843506,0.18124138197267534
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,1000,0.8,0.7374381105906633,3195,0.19558095408029308,0.0,0.28701095461658843,0.29294373575474675
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,2000,0.8,0.7374381105906633,2034,0.27446061782645204,0.0,0.4085545722713864,0.4794390216037926
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,5000,0.8,0.7374381105906633,1138,0.3712707522364625,0.08023058476196576,0.5263620386643234,0.836125910959832
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,10000,0.8,0.7374381105906633,718,0.4446787495533564,0.2003008552813627,0.5696378830083565,1.2232688466540977
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,30000,0.8,0.7374381105906633,303,0.35995710673749776,0.4411805993541334,0.5907590759075908,2.0610774666598357
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,100,0.9,0.8486602209133005,1870,0.08205472855562142,0.0,0.13262032085561498,0.09602006580204538
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,200,0.9,0.8486602209133005,1870,0.10648739999040642,0.0,0.17058823529411765,0.12992517016622995
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,500,0.9,0.8486602209133005,1870,0.15157312290957,0.0,0.23315508021390374,0.2154815847558905
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,1000,0.9,0.8486602209133005,1870,0.22750370425923255,0.0,0.32941176470588235,0.3373267704372699
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,2000,0.9,0.8486602209133005,1300,0.31735616478453715,0.0,0.4492307692307692,0.5263912487365828
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,5000,0.9,0.8486602209133005,813,0.39661330201058215,0.16017715593877485,0.5498154981549815,0.8679480422353092
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,10000,0.9,0.8486602209133005,556,0.4713017490308035,0.3608155582345063,0.60431654676259,1.3029115211669309
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,30000,0.9,0.8486602209133005,260,0.662430961723953,0.6408639865252167,0.6423076923076924,2.2245473842864474
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,100,0.95,0.9115100535103055,1051,0.09419504830630873,0.0,0.14843006660323502,0.10234024924990842
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,200,0.95,0.9115100535103055,1051,0.11955201536948887,0.0,0.19695528068506185,0.14544328820496968
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,500,0.95,0.9115100535103055,1051,0.1870183452483623,0.0,0.27497621313035203,0.2409730064173339
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,1000,0.95,0.9115100535103055,1051,0.25905929037456504,0.0,0.3558515699333968,0.3817192375487762
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,2000,0.95,0.9115100535103055,782,0.30866571426430633,0.0,0.46930946291560105,0.5878698729880271
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,5000,0.95,0.9115100535103055,541,0.4193659173464273,0.2806308581861895,0.5804066543438078,0.9528075381579492
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,10000,0.95,0.9115100535103055,400,0.5010312277300742,0.3407065520529077,0.5975,1.3050595733463535
20260906T054317Z_7973d176,WE,ETH,depth_imbalance_l5,30000,0.95,0.9115100535103055,219,0.6148530212443378,0.7224723005238163,0.634703196347032,2.2748644580941577
20260906T054317Z_7973d176,WE,ETH,external_ofi,100,0.8,0.05546631716666937,6334,0.038057411453261955,0.0,0.06694032207136091,0.05258442954547035
20260906T054317Z_7973d176,WE,ETH,external_ofi,200,0.8,0.05546631716666937,6334,0.056130368793134905,0.0,0.09362172402904957,0.08430310887925868
20260906T054317Z_7973d176,WE,ETH,external_ofi,500,0.8,0.05546631716666937,6334,0.07791645081901791,0.0,0.14714240606251974,0.15432937491814844
20260906T054317Z_7973d176,WE,ETH,external_ofi,1000,0.8,0.05546631716666937,6333,0.09559196654427805,0.0,0.2090636349281541,0.24863390156210788
20260906T054317Z_7973d176,WE,ETH,external_ofi,2000,0.8,0.05546631716666937,3900,0.09686396277898417,0.0,0.28794871794871796,0.3955115063042849
20260906T054317Z_7973d176,WE,ETH,external_ofi,5000,0.8,0.05546631716666937,1858,0.1418214302304776,0.0,0.39289558665231433,0.7063613694890795
20260906T054317Z_7973d176,WE,ETH,external_ofi,10000,0.8,0.05546631716666937,997,0.27292214067609283,0.0,0.46940822467402205,1.0519272425261612
20260906T054317Z_7973d176,WE,ETH,external_ofi,30000,0.8,0.05546631716666937,350,0.4947913124931042,0.01994805526435485,0.5,2.0829892205976384
20260906T054317Z_7973d176,WE,ETH,external_ofi,100,0.9,0.14484267560391573,4224,0.06594726041998762,0.0,0.10606060606060606,0.09104985632708255
20260906T054317Z_7973d176,WE,ETH,external_ofi,200,0.9,0.14484267560391573,4224,0.08247357442995064,0.0,0.14086174242424243,0.13398543643517755
20260906T054317Z_7973d176,WE,ETH,external_ofi,500,0.9,0.14484267560391573,4224,0.1095469343303362,0.0,0.1972064393939394,0.20440694809895438
20260906T054317Z_7973d176,WE,ETH,external_ofi,1000,0.9,0.14484267560391573,4223,0.13934785543899617,0.0,0.27373904807009236,0.31860919869611093
20260906T054317Z_7973d176,WE,ETH,external_ofi,2000,0.9,0.14484267560391573,2917,0.20718149387966162,0.0,0.3404182379156668,0.44753584390904705
20260906T054317Z_7973d176,WE,ETH,external_ofi,5000,0.9,0.14484267560391573,1573,0.21476488703034388,0.0,0.4399237126509854,0.7622145887536624
20260906T054317Z_7973d176,WE,ETH,external_ofi,10000,0.9,0.14484267560391573,896,0.3336966718998237,0.0,0.49776785714285715,1.1494609619203597
20260906T054317Z_7973d176,WE,ETH,external_ofi,30000,0.9,0.14484267560391573,336,0.3034625443956631,0.20055115351077962,0.5327380952380952,2.0789049873894565
20260906T054317Z_7973d176,WE,ETH,external_ofi,100,0.95,0.37995598750230697,2584,0.10824214141963291,0.0,0.15712074303405574,0.13893910032810897
20260906T054317Z_7973d176,WE,ETH,external_ofi,200,0.95,0.37995598750230697,2584,0.13352421848881862,0.0,0.20162538699690402,0.1872567898699381
20260906T054317Z_7973d176,WE,ETH,external_ofi,500,0.95,0.37995598750230697,2584,0.17555221780666172,0.0,0.26393188854489164,0.2831552394140632
20260906T054317Z_7973d176,WE,ETH,external_ofi,1000,0.95,0.37995598750230697,2583,0.22195686990388955,0.0,0.3383662408052652,0.4034090834740919
20260906T054317Z_7973d176,WE,ETH,external_ofi,2000,0.95,0.37995598750230697,1958,0.265694932836353,0.0,0.39070480081716036,0.5464713553305834
20260906T054317Z_7973d176,WE,ETH,external_ofi,5000,0.95,0.37995598750230697,1214,0.24159293746369429,0.0,0.4818780889621087,0.8602229079564363
20260906T054317Z_7973d176,WE,ETH,external_ofi,10000,0.95,0.37995598750230697,762,0.2256728261175155,0.039897145187247074,0.5039370078740157,1.2378610168152575
20260906T054317Z_7973d176,WE,ETH,external_ofi,30000,0.95,0.37995598750230697,310,0.5277935770312607,0.16031550534506062,0.5387096774193548,2.181307411806608
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,100,0.8,1.0,9206,0.007179200183028449,0.0,0.022919834890288943,0.021111409003274288
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,200,0.8,1.0,9206,0.013096709007328785,0.0,0.03975668042580925,0.04170445144867595
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,500,0.8,1.0,9206,0.020202679554284626,0.0,0.08005648490115143,0.09751060099948691
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,1000,0.8,1.0,9206,0.02990984418184295,0.0,0.13480338909406908,0.17670422260722948
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,2000,0.8,1.0,4965,0.04171363320866778,0.0,0.21027190332326284,0.31363167662419666
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,5000,0.8,1.0,2082,0.04824812809624848,0.0,0.3222862632084534,0.6411727708581232
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,10000,0.8,1.0,1061,0.09820291738931824,0.0,0.4203581526861451,1.0271570605721996
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,30000,0.8,1.0,357,-0.0561416275136292,0.0,0.49859943977591037,2.0690742773071413
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,100,0.9,1.0,9206,0.007179200183028449,0.0,0.022919834890288943,0.021111409003274288
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,200,0.9,1.0,9206,0.013096709007328785,0.0,0.03975668042580925,0.04170445144867595
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,500,0.9,1.0,9206,0.020202679554284626,0.0,0.08005648490115143,0.09751060099948691
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,1000,0.9,1.0,9206,0.02990984418184295,0.0,0.13480338909406908,0.17670422260722948
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,2000,0.9,1.0,4965,0.04171363320866778,0.0,0.21027190332326284,0.31363167662419666
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,5000,0.9,1.0,2082,0.04824812809624848,0.0,0.3222862632084534,0.6411727708581232
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,10000,0.9,1.0,1061,0.09820291738931824,0.0,0.4203581526861451,1.0271570605721996
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,30000,0.9,1.0,357,-0.0561416275136292,0.0,0.49859943977591037,2.0690742773071413
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,100,0.95,1.0,9206,0.007179200183028449,0.0,0.022919834890288943,0.021111409003274288
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,200,0.95,1.0,9206,0.013096709007328785,0.0,0.03975668042580925,0.04170445144867595
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,500,0.95,1.0,9206,0.020202679554284626,0.0,0.08005648490115143,0.09751060099948691
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,1000,0.95,1.0,9206,0.02990984418184295,0.0,0.13480338909406908,0.17670422260722948
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,2000,0.95,1.0,4965,0.04171363320866778,0.0,0.21027190332326284,0.31363167662419666
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,5000,0.95,1.0,2082,0.04824812809624848,0.0,0.3222862632084534,0.6411727708581232
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,10000,0.95,1.0,1061,0.09820291738931824,0.0,0.4203581526861451,1.0271570605721996
20260906T054317Z_7973d176,WE,ETH,external_trade_flow,30000,0.95,1.0,357,-0.0561416275136292,0.0,0.49859943977591037,2.0690742773071413
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,100,0.8,9.014324982822886e-07,4315,0.047667798488373526,0.0,0.07809965237543454,0.0730261263756225
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,200,0.8,9.014324982822886e-07,4315,0.06573793298387304,0.0,0.1100811123986095,0.11482957709034067
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,500,0.8,9.014324982822886e-07,4315,0.09860446028494699,0.0,0.1682502896871379,0.18779313361571243
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,1000,0.8,9.014324982822886e-07,4314,0.14496163571002094,0.0,0.2426981919332406,0.30281651878366933
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,2000,0.8,9.014324982822886e-07,2911,0.10789170523807108,0.0,0.2968052215733425,0.44340031985533324
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,5000,0.8,9.014324982822886e-07,1536,0.09925002263547004,0.0,0.41796875,0.7687160895326542
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,10000,0.8,9.014324982822886e-07,885,0.15087762567908128,0.0,0.46779661016949153,1.1305288462995864
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,30000,0.8,9.014324982822886e-07,333,0.4010201735399303,0.04008417677236503,0.5225225225225225,2.070219378453632
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,100,0.9,0.026479000633847647,3073,0.08678322659244386,0.0,0.11845102505694761,0.11620406188769418
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,200,0.9,0.026479000633847647,3073,0.10160718320038731,0.0,0.15066710055320534,0.15870470035213954
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,500,0.9,0.026479000633847647,3073,0.12302910937176018,0.0,0.2072892938496583,0.23912787655567513
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,1000,0.9,0.026479000633847647,3072,0.15575780074134107,0.0,0.2776692708333333,0.36486861804087933
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,2000,0.9,0.026479000633847647,2251,0.1552973627409096,0.0,0.33096401599289205,0.4938240911288371
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,5000,0.9,0.026479000633847647,1323,0.1370167502599868,0.0,0.4444444444444444,0.8424724418171711
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,10000,0.9,0.026479000633847647,803,0.1488321274947431,0.0,0.48692403486924035,1.1725262858850671
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,30000,0.9,0.026479000633847647,319,0.3255907531743175,0.0,0.49843260188087773,2.1382028890618607
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,100,0.95,0.16048419238977696,1813,0.12086493253430401,0.0,0.1643684500827358,0.17019379714973012
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,200,0.95,0.16048419238977696,1813,0.14703420718804594,0.0,0.21235521235521235,0.22599624300858537
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,500,0.95,0.16048419238977696,1813,0.18761131741313322,0.0,0.2774407060121346,0.33151798441285707
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,1000,0.95,0.16048419238977696,1812,0.23567119298815017,0.0,0.35485651214128033,0.4831519237279151
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,2000,0.95,0.16048419238977696,1426,0.22685846041842367,0.0,0.4074333800841515,0.6213867149117029
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,5000,0.95,0.16048419238977696,939,0.23141735853571782,0.0,0.4941427050053248,0.971735769108214
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,10000,0.95,0.16048419238977696,626,0.16167684784853578,0.03990128446488438,0.5063897763578274,1.295027781127013
20260906T054317Z_7973d176,WE,ETH,fair_accel_100ms,30000,0.95,0.16048419238977696,289,0.6515014495795769,0.5216860895577374,0.5951557093425606,2.2562235812792553
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,100,0.8,0.5114591125141567,2604,0.07065525222008423,0.0,0.06566820276497695,0.09379563219664527
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,200,0.8,0.5114591125141567,2604,0.08344105928036694,0.0,0.09254992319508448,0.11976594319750762
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,500,0.8,0.5114591125141567,2604,0.11438965473465988,0.0,0.13940092165898618,0.21345486565426464
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,1000,0.8,0.5114591125141567,2603,0.1697039454477615,0.0,0.21705724164425663,0.3174438038340529
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,2000,0.8,0.5114591125141567,1557,0.2476302938946635,0.0,0.3301220295439949,0.534676590532512
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,5000,0.8,0.5114591125141567,862,0.2578428729489486,0.0,0.45707656612529,0.9304157785436611
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,10000,0.8,0.5114591125141567,546,0.26521660113510204,0.1592969275167765,0.5274725274725275,1.3641217815970894
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,30000,0.8,0.5114591125141567,258,0.11204953200319746,0.33993607191110375,0.562015503875969,2.228585020666951
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,100,0.9,0.6574494137936426,1407,0.12595644160391145,0.0,0.09168443496801706,0.15914998919165207
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,200,0.9,0.6574494137936426,1407,0.1504078523423188,0.0,0.12935323383084577,0.19964314373275827
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,500,0.9,0.6574494137936426,1407,0.16970109067818626,0.0,0.18194740582800284,0.30178901361009414
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,1000,0.9,0.6574494137936426,1407,0.23953841649306007,0.0,0.2572850035536603,0.41142011165308673
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,2000,0.9,0.6574494137936426,889,0.3447060827000471,0.0,0.36332958380202474,0.6737581802611791
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,5000,0.9,0.6574494137936426,542,0.4389905268937486,0.11996501924603988,0.5166051660516605,1.1456671629723418
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,10000,0.9,0.6574494137936426,396,0.4185262760806635,0.3809917311148765,0.5782828282828283,1.5666308003186555
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,30000,0.9,0.6574494137936426,213,0.9516295166758559,0.5987283012694261,0.6056338028169014,2.545475329931391
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,100,0.95,0.8004838364916721,758,0.22031822626558192,0.0,0.13852242744063326,0.2520932012733022
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,200,0.95,0.8004838364916721,758,0.2381476517557396,0.0,0.16358839050131926,0.2773752915266888
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,500,0.95,0.8004838364916721,758,0.27324480045481353,0.0,0.23218997361477572,0.39350866723613637
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,1000,0.95,0.8004838364916721,758,0.3471438727473573,0.0,0.30606860158311344,0.5421306210872696
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,2000,0.95,0.8004838364916721,494,0.582614714094945,0.0,0.4352226720647773,0.8846326177918097
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,5000,0.95,0.8004838364916721,331,0.651893753918862,0.3210485445743209,0.5589123867069486,1.3735389135935423
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,10000,0.95,0.8004838364916721,252,0.5703875144266015,0.5581146934186498,0.6071428571428571,1.8455890262944141
20260906T054317Z_7973d176,WE,ETH,fair_gap_reversion,30000,0.95,0.8004838364916721,155,0.908105740657933,0.5987283012694261,0.6,2.6509295036565046
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,100,0.8,0.20819010683646091,2850,0.05140559348181878,0.0,0.07543859649122807,0.09644361867554165
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,200,0.8,0.20819010683646091,2850,0.0629029499049097,0.0,0.10701754385964912,0.1458426528410695
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,500,0.8,0.20819010683646091,2850,0.09547841286882393,0.0,0.1656140350877193,0.26398098297394385
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,1000,0.8,0.20819010683646091,2850,0.10468581218228058,0.0,0.23508771929824562,0.3923248171178256
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,2000,0.8,0.20819010683646091,1977,0.12118874610872965,0.0,0.29893778452200304,0.5538783313355105
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,5000,0.8,0.20819010683646091,1174,0.15566529728666004,0.0,0.4131175468483816,0.8916182410595124
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,10000,0.8,0.20819010683646091,737,0.2573544117743151,0.0,0.45861601085481685,1.285659872961026
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,30000,0.8,0.20819010683646091,305,0.44995458036832714,0.12012685395879959,0.5147540983606558,2.06737781213078
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,100,0.9,0.44053458621712044,1665,0.09125848690492394,0.0,0.1009009009009009,0.14380050527540728
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,200,0.9,0.44053458621712044,1665,0.09672120719954659,0.0,0.13813813813813813,0.19757428119449919
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,500,0.9,0.44053458621712044,1665,0.11439664248002315,0.0,0.2024024024024024,0.31852010745915255
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,1000,0.9,0.44053458621712044,1665,0.14588911015267875,0.0,0.2840840840840841,0.4864548364951251
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,2000,0.9,0.44053458621712044,1267,0.17221300045940746,0.0,0.36148382004735596,0.6901587572864332
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,5000,0.9,0.44053458621712044,853,0.21089373259767827,0.0,0.4548651817116061,0.9741048331549328
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,10000,0.9,0.44053458621712044,597,0.2883298883822533,0.0,0.47738693467336685,1.2582773279776833
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,30000,0.9,0.44053458621712044,273,0.6544502405511388,0.4009181025074916,0.5494505494505495,2.392527830731293
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,100,0.95,0.6460843985510052,996,0.14190889200704068,0.0,0.1355421686746988,0.20118997350232873
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,200,0.95,0.6460843985510052,996,0.16336019839593638,0.0,0.1746987951807229,0.2545583152964124
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,500,0.95,0.6460843985510052,996,0.1703730839542468,0.0,0.2389558232931727,0.3807047384414472
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,1000,0.95,0.6460843985510052,996,0.2050706786750975,0.0,0.3293172690763052,0.5877728973624349
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,2000,0.95,0.6460843985510052,786,0.2761016667556741,0.0,0.4262086513994911,0.8303516947244967
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,5000,0.95,0.6460843985510052,566,0.34013191018457073,0.03994170237006038,0.5035335689045937,1.1266581748214402
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,10000,0.95,0.6460843985510052,435,0.34556623305084117,0.11988059892535811,0.5218390804597701,1.520024527415155
20260906T054317Z_7973d176,WE,ETH,leader_gap_1000ms,30000,0.95,0.6460843985510052,233,0.5244634024662077,0.43753405811856416,0.5493562231759657,2.3246616918616256
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,100,0.8,0.0006918400674084662,4481,0.02898182253029534,0.0,0.06270921669270252,0.07540487820681128
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,200,0.8,0.0006918400674084662,4481,0.03694151297143897,0.0,0.0845793349698728,0.11266972994759408
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,500,0.8,0.0006918400674084662,4481,0.02771730138803355,0.0,0.124972104440973,0.18535416257480422
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,1000,0.8,0.0006918400674084662,4480,0.03635135179911612,0.0,0.1825892857142857,0.3016770505116288
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,2000,0.8,0.0006918400674084662,2948,0.03257478433009733,0.0,0.24898236092265943,0.4454127968823109
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,5000,0.8,0.0006918400674084662,1549,-0.0007048186210593184,0.0,0.34667527437056167,0.7718909672371418
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,10000,0.8,0.0006918400674084662,884,0.004717047803238581,0.0,0.41968325791855204,1.1287502295839944
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,30000,0.8,0.0006918400674084662,334,-0.1571897109852813,0.0,0.47305389221556887,2.098683986670999
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,100,0.9,0.0011075546674405342,3829,0.036308532955112424,0.0,0.07547662575084879,0.09248222532122416
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,200,0.9,0.0011075546674405342,3829,0.048191387427643215,0.0,0.10263776442935492,0.13763621679814367
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,500,0.9,0.0011075546674405342,3829,0.05076107515208673,0.0,0.14912509793679812,0.21133053974914692
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,1000,0.9,0.0011075546674405342,3828,0.07962226386917684,0.0,0.21499477533960293,0.3290671425903849
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,2000,0.9,0.0011075546674405342,2712,0.05793730493845728,0.0,0.2713864306784661,0.4657487044948976
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,5000,0.9,0.0011075546674405342,1491,0.012473484193483469,0.0,0.36686787391012743,0.7855821438246064
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,10000,0.9,0.0011075546674405342,862,0.1499930934251564,0.0,0.4466357308584687,1.1756192416378928
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,30000,0.9,0.0011075546674405342,332,-0.020847189830827135,0.0,0.48493975903614456,2.059803310576135
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,100,0.95,0.11843227169178923,2673,0.05537092792604751,0.0,0.0916573138795361,0.12173177075497232
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,200,0.95,0.11843227169178923,2673,0.06778275445611975,0.0,0.12308267863823419,0.17630051566396046
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,500,0.95,0.11843227169178923,2673,0.07086607186649087,0.0,0.17807706696595585,0.2639656083847426
20260906T054317Z_7973d176,WE,ETH,leader_gap_100ms,1000,0.95,0.11843227169178923,2672,0.10821452363761076,0.0,0.25149700598802394,0.40227501437941116
