session,period,asset,feature,horizon_ms,q,threshold,N,mean_signed_bps,median_signed_bps,hit_rate,mean_abs_move
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_1000ms,10000,0.8,0.32343653099442976,806,0.09779637648609485,0.0,0.4838709677419355,1.4270004389323259
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_1000ms,30000,0.8,0.32343653099442976,324,0.19503384825270345,0.04017964667313301,0.5061728395061729,2.5100438936469427
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_1000ms,100,0.9,0.5537865489810456,2028,0.1481667197953054,0.0,0.1341222879684418,0.18854107129883305
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_1000ms,200,0.9,0.5537865489810456,2028,0.15849723807800137,0.0,0.16617357001972385,0.2370409425916531
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_1000ms,500,0.9,0.5537865489810456,2028,0.20784583609660073,0.0,0.25493096646942803,0.3491644911192445
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_1000ms,1000,0.9,0.5537865489810456,2028,0.2345985022327563,0.0,0.32790927021696253,0.48977159485891136
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_1000ms,2000,0.9,0.5537865489810456,1502,0.3176988323210673,0.0,0.4420772303595206,0.6791178963541079
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_1000ms,5000,0.9,0.5537865489810456,999,0.32937407070193964,0.1609551076087179,0.5415415415415415,1.0740306695038053
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_1000ms,10000,0.9,0.5537865489810456,667,0.22682653574158568,0.16038267305784615,0.5382308845577212,1.4867571898486256
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_1000ms,30000,0.9,0.5537865489810456,298,0.30405847843453476,0.08054530630186019,0.5134228187919463,2.505869242253991
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_1000ms,100,0.95,0.7423005297732512,1209,0.20874686733387432,0.0,0.1488833746898263,0.24428354456749693
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_1000ms,200,0.95,0.7423005297732512,1209,0.22893711060399358,0.0,0.19189412737799835,0.2999040443836838
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_1000ms,500,0.95,0.7423005297732512,1209,0.2778141843828567,0.0,0.28205128205128205,0.41458995743275173
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_1000ms,1000,0.95,0.7423005297732512,1209,0.3109040289980037,0.0,0.36145574855252277,0.551173261279266
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_1000ms,2000,0.95,0.7423005297732512,933,0.43093932487001935,0.0,0.47266881028938906,0.7682119965207539
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_1000ms,5000,0.95,0.7423005297732512,693,0.4915543795583259,0.3221292745059223,0.5642135642135642,1.196619528193789
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_1000ms,10000,0.95,0.7423005297732512,511,0.46929412242926866,0.28189943841683274,0.5557729941291585,1.584294058263666
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_1000ms,30000,0.95,0.7423005297732512,259,0.2874534834611934,0.040289358170797485,0.5019305019305019,2.6675859550869845
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,100,0.8,0.0007422778400975829,5079,0.060983486299988544,0.0,0.10041346721795628,0.10429479539901129
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,200,0.8,0.0007422778400975829,5079,0.07391741194045873,0.0,0.13605040362276039,0.15101559078367788
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,500,0.8,0.0007422778400975829,5079,0.09503730543147497,0.0,0.19511714904508762,0.24254256823874767
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,1000,0.8,0.0007422778400975829,5079,0.10628384460616547,0.0,0.2520181138019295,0.36119085101487364
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,2000,0.8,0.0007422778400975829,3331,0.12266701093007153,0.0,0.333533473431402,0.5427255017104776
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,5000,0.8,0.0007422778400975829,1712,0.08685011308143317,0.0,0.42757009345794394,0.9139599614108644
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,10000,0.8,0.0007422778400975829,947,0.061686668866077016,0.0,0.48680042238648363,1.3976993364491144
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,30000,0.8,0.0007422778400975829,342,0.1921605624789224,0.22083431886588123,0.5380116959064327,2.4212701863683352
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,100,0.9,0.027079879491328014,4309,0.0850677605650546,0.0,0.12392666511951729,0.13026371603185785
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,200,0.9,0.027079879491328014,4309,0.10342982701624813,0.0,0.1626827570201903,0.18001846991655931
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,500,0.9,0.027079879491328014,4309,0.13391801330156466,0.0,0.2297516825249478,0.2761332086569884
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,1000,0.9,0.027079879491328014,4309,0.16198849775553903,0.0,0.2928753771176607,0.39635421858445274
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,2000,0.9,0.027079879491328014,3002,0.166020949208221,0.0,0.3684210526315789,0.57124348998034
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,5000,0.9,0.027079879491328014,1615,0.14246713257790988,0.0,0.45758513931888545,0.943922153823996
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,10000,0.9,0.027079879491328014,912,0.1745313911669319,0.04018670778593858,0.506578947368421,1.4077249021251266
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,30000,0.9,0.027079879491328014,341,0.09317046733911351,0.0,0.4897360703812317,2.466184278320196
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,100,0.95,0.22733243603164066,2818,0.11774677127035303,0.0,0.14300922640170333,0.18116535754613103
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,200,0.95,0.22733243603164066,2818,0.13213259172321146,0.0,0.1816891412349184,0.23768336856721592
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,500,0.95,0.22733243603164066,2818,0.14721638172289647,0.0,0.24556422995031937,0.33844718530036005
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,1000,0.95,0.22733243603164066,2818,0.1651716151270119,0.0,0.3041163946061036,0.4672893781742282
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,2000,0.95,0.22733243603164066,2170,0.2167689958664626,0.0,0.3903225806451613,0.6351902472828834
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,5000,0.95,0.22733243603164066,1321,0.18801249551206253,0.0,0.4822104466313399,1.0231621108570972
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,10000,0.95,0.22733243603164066,800,0.17263712535506154,0.04022931746894276,0.505,1.4875467139680367
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_100ms,30000,0.95,0.22733243603164066,319,0.5278743630830677,0.2411018353898342,0.5329153605015674,2.5125094295231323
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,100,0.8,0.0020283421168063704,4876,0.06686670877956852,0.0,0.10582444626743231,0.1091525312987009
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,200,0.8,0.0020283421168063704,4876,0.08432984460880029,0.0,0.1433552091878589,0.15831959372012117
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,500,0.8,0.0020283421168063704,4876,0.10556891639941766,0.0,0.20508613617719443,0.2507713380038318
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,1000,0.8,0.0020283421168063704,4876,0.12966822628493466,0.0,0.2686628383921247,0.37216303050553845
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,2000,0.8,0.0020283421168063704,3264,0.14977978089357463,0.0,0.3538602941176471,0.5536315510211405
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,5000,0.8,0.0020283421168063704,1686,0.1443531231468723,0.0,0.4460260972716489,0.9327332870726467
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,10000,0.8,0.0020283421168063704,943,0.13554357519527224,0.0,0.49522799575821846,1.3796884833153698
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,30000,0.8,0.0020283421168063704,342,0.038979906271348466,0.0,0.49707602339181284,2.4180084307609295
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,100,0.9,0.17416435809660968,3324,0.0954705835243885,0.0,0.13357400722021662,0.153222395604901
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,200,0.9,0.17416435809660968,3324,0.11679175056310635,0.0,0.17358604091456076,0.21034664356833688
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,500,0.9,0.17416435809660968,3324,0.13778282130469333,0.0,0.23676293622141997,0.3134338099576545
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,1000,0.9,0.17416435809660968,3324,0.1621646605172005,0.0,0.2999398315282792,0.4366651533077668
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,2000,0.9,0.17416435809660968,2448,0.18602471454364708,0.0,0.37459150326797386,0.6147431207645704
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,5000,0.9,0.17416435809660968,1426,0.1648570525973678,0.0,0.47685834502103785,0.9918633998914326
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,10000,0.9,0.17416435809660968,843,0.10637868186559395,0.0,0.4851720047449585,1.4181343783280158
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,30000,0.9,0.17416435809660968,328,0.10199296308097668,-0.04025816834007934,0.47865853658536583,2.393516024794232
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,100,0.95,0.40227560266737633,2119,0.15506899036232313,0.0,0.1562057574327513,0.21103411616211654
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,200,0.95,0.40227560266737633,2119,0.16894484741048238,0.0,0.19631901840490798,0.27569186268209267
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,500,0.95,0.40227560266737633,2119,0.19036176425475154,0.0,0.26380368098159507,0.37599504890836555
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,1000,0.95,0.40227560266737633,2119,0.2239914769227474,0.0,0.33459178857951866,0.5118310394309119
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,2000,0.95,0.40227560266737633,1690,0.2563055711709331,0.0,0.42071005917159765,0.6857859554691127
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,5000,0.95,0.40227560266737633,1128,0.23484502989938838,0.04011585463370437,0.5035460992907801,1.0454896044755682
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,10000,0.95,0.40227560266737633,726,0.24538862746491052,0.0801611362266641,0.512396694214876,1.4710858230983366
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_200ms,30000,0.95,0.40227560266737633,307,-0.005816244475333576,-0.04031843500063026,0.4755700325732899,2.5691287216260763
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_500ms,100,0.8,0.16233530732880813,3755,0.08164882745461755,0.0,0.11904127829560586,0.13384347149237197
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_500ms,200,0.8,0.16233530732880813,3755,0.09939940123386018,0.0,0.15659121171770973,0.1879999111992142
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_500ms,500,0.8,0.16233530732880813,3755,0.12342803056854125,0.0,0.2237017310252996,0.2877696589794663
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_500ms,1000,0.8,0.16233530732880813,3755,0.14876492180951598,0.0,0.2870838881491345,0.41501950755952405
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_500ms,2000,0.8,0.16233530732880813,2632,0.1704157374626054,0.0,0.3731003039513678,0.6031395530905682
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_500ms,5000,0.8,0.16233530732880813,1496,0.13176141966768842,0.0,0.4772727272727273,0.9774069525720249
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_500ms,10000,0.8,0.16233530732880813,862,0.08213564110943333,0.0,0.47447795823665895,1.4211807050619152
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_500ms,30000,0.8,0.16233530732880813,334,0.13248546721695498,0.04021411811494513,0.5029940119760479,2.4634823830640697
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_500ms,100,0.9,0.40130571846349605,2349,0.1361747275542767,0.0,0.14516815666240954,0.19058087041757102
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_500ms,200,0.9,0.40130571846349605,2349,0.1570703657666506,0.0,0.18475947211579397,0.25139113322091766
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_500ms,500,0.9,0.40130571846349605,2349,0.18299255629862005,0.0,0.25329927628778204,0.3506193541602324
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_500ms,1000,0.9,0.40130571846349605,2349,0.22699180559930082,0.0,0.3282247765006386,0.4886752624016253
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_500ms,2000,0.9,0.40130571846349605,1822,0.24868954245841393,0.0,0.4138309549945115,0.665517933076284
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_500ms,5000,0.9,0.40130571846349605,1179,0.20941204701703406,0.04014347277037089,0.5038167938931297,1.0272199522198566
20260907T221751Z_3abdfd02,NEW12,ETH,leader_gap_500ms,10000,0.9,0.40130571846349605,747,0.20600962612929968,0.04022954981031113,0.5060240963855421,1.4629964268094917
