session,period,asset,feature,horizon_ms,q,threshold,N,mean_signed_bps,hit_rate
20260907T221751Z_3abdfd02,NEW12,BTC,gap_extOFI,2000,0.95,0.6382106172260202,514,0.7203397006559972,0.5233463035019456
20260907T221751Z_3abdfd02,NEW12,BTC,gap_extOFI,5000,0.95,0.6382106172260202,355,0.8375821654026504,0.6563380281690141
20260907T221751Z_3abdfd02,NEW12,BTC,gap_extOFI,10000,0.95,0.6382106172260202,285,0.7304594149871471,0.6491228070175439
20260907T221751Z_3abdfd02,NEW12,BTC,gap_extOFI,30000,0.95,0.6382106172260202,178,0.9567514170407649,0.6348314606741573
20260907T221751Z_3abdfd02,NEW12,BTC,gap_leader1000,1000,0.8,0.4160033864897273,1284,0.35116720293769565,0.3302180685358255
20260907T221751Z_3abdfd02,NEW12,BTC,gap_leader1000,2000,0.8,0.4160033864897273,1055,0.39795280192766747,0.414218009478673
20260907T221751Z_3abdfd02,NEW12,BTC,gap_leader1000,5000,0.8,0.4160033864897273,766,0.48027206504886544,0.5221932114882507
20260907T221751Z_3abdfd02,NEW12,BTC,gap_leader1000,10000,0.8,0.4160033864897273,546,0.45386604097628774,0.5641025641025641
20260907T221751Z_3abdfd02,NEW12,BTC,gap_leader1000,30000,0.8,0.4160033864897273,265,0.5822327214193834,0.569811320754717
20260907T221751Z_3abdfd02,NEW12,BTC,gap_leader1000,1000,0.9,0.5374800965145535,826,0.4567138017795236,0.400726392251816
20260907T221751Z_3abdfd02,NEW12,BTC,gap_leader1000,2000,0.9,0.5374800965145535,711,0.5138076102727948,0.4739803094233474
20260907T221751Z_3abdfd02,NEW12,BTC,gap_leader1000,5000,0.9,0.5374800965145535,543,0.5833383815296471,0.574585635359116
20260907T221751Z_3abdfd02,NEW12,BTC,gap_leader1000,10000,0.9,0.5374800965145535,415,0.6031654260067325,0.6120481927710844
20260907T221751Z_3abdfd02,NEW12,BTC,gap_leader1000,30000,0.9,0.5374800965145535,231,0.8170806265425211,0.6060606060606061
20260907T221751Z_3abdfd02,NEW12,BTC,gap_leader1000,1000,0.95,0.6382106172260202,539,0.6192973280613101,0.4712430426716141
20260907T221751Z_3abdfd02,NEW12,BTC,gap_leader1000,2000,0.95,0.6382106172260202,474,0.6890141363264832,0.5316455696202531
20260907T221751Z_3abdfd02,NEW12,BTC,gap_leader1000,5000,0.95,0.6382106172260202,380,0.7292771106322041,0.6263157894736842
20260907T221751Z_3abdfd02,NEW12,BTC,gap_leader1000,10000,0.95,0.6382106172260202,309,0.6673691693478376,0.6148867313915858
20260907T221751Z_3abdfd02,NEW12,BTC,gap_leader1000,30000,0.95,0.6382106172260202,195,0.8491983612534997,0.6153846153846154
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localOFI,1000,0.8,0.4160033864897273,1882,0.1874865204956838,0.2173219978746015
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localOFI,2000,0.8,0.4160033864897273,1277,0.2899223202124241,0.3226311667971809
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localOFI,5000,0.8,0.4160033864897273,750,0.4149306280519216,0.4866666666666667
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localOFI,10000,0.8,0.4160033864897273,508,0.37489133117208545,0.5433070866141733
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localOFI,30000,0.8,0.4160033864897273,251,0.41292590660051626,0.549800796812749
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localOFI,1000,0.9,0.5374800965145535,1019,0.2545523983384265,0.26594700686947986
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localOFI,2000,0.9,0.5374800965145535,721,0.36035146181885586,0.37447988904299584
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localOFI,5000,0.9,0.5374800965145535,469,0.4878355669851885,0.5394456289978679
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localOFI,10000,0.9,0.5374800965145535,348,0.40105814733385214,0.5948275862068966
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localOFI,30000,0.9,0.5374800965145535,206,0.26174300289078023,0.5194174757281553
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localOFI,1000,0.95,0.6382106172260202,555,0.35116625959099773,0.31351351351351353
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localOFI,2000,0.95,0.6382106172260202,412,0.4897949640231485,0.42961165048543687
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localOFI,5000,0.95,0.6382106172260202,295,0.6337287507388845,0.5830508474576271
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localOFI,10000,0.95,0.6382106172260202,237,0.40354737928015993,0.5907172995780591
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localOFI,30000,0.95,0.6382106172260202,151,0.4540557772674965,0.5496688741721855
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localTrade,1000,0.8,0.4160033864897273,911,0.48732601714867146,0.43249176728869376
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localTrade,2000,0.8,0.4160033864897273,755,0.5813998562651126,0.49801324503311256
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localTrade,5000,0.8,0.4160033864897273,551,0.6270095202567882,0.5934664246823956
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localTrade,10000,0.8,0.4160033864897273,414,0.5534807756872561,0.5966183574879227
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localTrade,30000,0.8,0.4160033864897273,215,0.5651050142558484,0.5348837209302325
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localTrade,1000,0.9,0.5374800965145535,554,0.6533110301130266,0.51985559566787
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localTrade,2000,0.9,0.5374800965145535,478,0.7576165561509879,0.5774058577405857
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localTrade,5000,0.9,0.5374800965145535,370,0.826378796215865,0.6702702702702703
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localTrade,10000,0.9,0.5374800965145535,290,0.7728480323484691,0.6551724137931034
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localTrade,30000,0.9,0.5374800965145535,177,0.9407297099716525,0.5988700564971752
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localTrade,1000,0.95,0.6382106172260202,353,0.8796018523688713,0.6005665722379604
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localTrade,2000,0.95,0.6382106172260202,312,0.9865299392742362,0.6410256410256411
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localTrade,5000,0.95,0.6382106172260202,253,1.0193314877824404,0.7075098814229249
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localTrade,10000,0.95,0.6382106172260202,208,0.8437331594383656,0.6394230769230769
20260907T221751Z_3abdfd02,NEW12,BTC,gap_localTrade,30000,0.95,0.6382106172260202,143,1.072782528217271,0.6153846153846154
20260907T221751Z_3abdfd02,NEW12,BTC,leader1000_extOFI,1000,0.8,0.17059165188440104,2583,0.21992738279046767,0.2787456445993031
20260907T221751Z_3abdfd02,NEW12,BTC,leader1000_extOFI,2000,0.8,0.17059165188440104,1859,0.30364381300787474,0.3593329747175901
20260907T221751Z_3abdfd02,NEW12,BTC,leader1000_extOFI,5000,0.8,0.17059165188440104,1159,0.3575971758943307,0.45901639344262296
20260907T221751Z_3abdfd02,NEW12,BTC,leader1000_extOFI,10000,0.8,0.17059165188440104,721,0.4170927162514105,0.5395284327323162
20260907T221751Z_3abdfd02,NEW12,BTC,leader1000_extOFI,30000,0.8,0.17059165188440104,304,0.11332876454317245,0.5
20260907T221751Z_3abdfd02,NEW12,BTC,leader1000_extOFI,1000,0.9,0.3823613658588739,1498,0.3136097039934248,0.31174899866488653
20260907T221751Z_3abdfd02,NEW12,BTC,leader1000_extOFI,2000,0.9,0.3823613658588739,1181,0.4068379336944434,0.40812870448772226
20260907T221751Z_3abdfd02,NEW12,BTC,leader1000_extOFI,5000,0.9,0.3823613658588739,836,0.36766111501321613,0.4748803827751196
20260907T221751Z_3abdfd02,NEW12,BTC,leader1000_extOFI,10000,0.9,0.3823613658588739,572,0.3704195582408741,0.5227272727272727
20260907T221751Z_3abdfd02,NEW12,BTC,leader1000_extOFI,30000,0.9,0.3823613658588739,271,0.44359529811038795,0.5166051660516605
20260907T221751Z_3abdfd02,NEW12,BTC,leader1000_extOFI,1000,0.95,0.5719797167954765,862,0.4093237097012285,0.3538283062645012
20260907T221751Z_3abdfd02,NEW12,BTC,leader1000_extOFI,2000,0.95,0.5719797167954765,721,0.5154469857504732,0.44660194174757284
20260907T221751Z_3abdfd02,NEW12,BTC,leader1000_extOFI,5000,0.95,0.5719797167954765,556,0.536091063684155,0.5467625899280576
20260907T221751Z_3abdfd02,NEW12,BTC,leader1000_extOFI,10000,0.95,0.5719797167954765,406,0.5102677595727736,0.583743842364532
20260907T221751Z_3abdfd02,NEW12,BTC,leader1000_extOFI,30000,0.95,0.5719797167954765,230,0.4369883297943928,0.5304347826086957
20260907T221751Z_3abdfd02,NEW12,ETH,depthBoth,1000,0.8,0.7404584608643465,3170,0.28765435679784046,0.37886435331230284
20260907T221751Z_3abdfd02,NEW12,ETH,depthBoth,2000,0.8,0.7404584608643465,2122,0.37008328252201533,0.49104618284637136
20260907T221751Z_3abdfd02,NEW12,ETH,depthBoth,5000,0.8,0.7404584608643465,1225,0.446876869710744,0.593469387755102
20260907T221751Z_3abdfd02,NEW12,ETH,depthBoth,10000,0.8,0.7404584608643465,764,0.5020478033478285,0.6282722513089005
20260907T221751Z_3abdfd02,NEW12,ETH,depthBoth,30000,0.8,0.7404584608643465,315,0.41765045250636357,0.5682539682539682
20260907T221751Z_3abdfd02,NEW12,ETH,depthBoth,1000,0.9,0.8546762111006059,1885,0.3517859409887571,0.43023872679045094
20260907T221751Z_3abdfd02,NEW12,ETH,depthBoth,2000,0.9,0.8546762111006059,1389,0.43229797952847987,0.5392368610511159
20260907T221751Z_3abdfd02,NEW12,ETH,depthBoth,5000,0.9,0.8546762111006059,917,0.5020660170209509,0.608505997818975
20260907T221751Z_3abdfd02,NEW12,ETH,depthBoth,10000,0.9,0.8546762111006059,623,0.5327131179577049,0.6179775280898876
20260907T221751Z_3abdfd02,NEW12,ETH,depthBoth,30000,0.9,0.8546762111006059,284,0.37683290465215663,0.5669014084507042
20260907T221751Z_3abdfd02,NEW12,ETH,depthBoth,1000,0.95,0.924154733298835,1091,0.42226571308265465,0.47571035747021084
20260907T221751Z_3abdfd02,NEW12,ETH,depthBoth,2000,0.95,0.924154733298835,847,0.47521554142646233,0.5749704840613932
20260907T221751Z_3abdfd02,NEW12,ETH,depthBoth,5000,0.95,0.924154733298835,623,0.5798805102583193,0.6292134831460674
20260907T221751Z_3abdfd02,NEW12,ETH,depthBoth,10000,0.95,0.924154733298835,458,0.5740899059798543,0.6200873362445415
20260907T221751Z_3abdfd02,NEW12,ETH,depthBoth,30000,0.95,0.924154733298835,244,0.4704943462108759,0.5655737704918032
20260907T221751Z_3abdfd02,NEW12,ETH,depthL1_extOFI,1000,0.8,0.8114602587800369,3070,0.30851039361160587,0.4052117263843648
20260907T221751Z_3abdfd02,NEW12,ETH,depthL1_extOFI,2000,0.8,0.8114602587800369,2109,0.3871166077081773,0.5116168800379327
20260907T221751Z_3abdfd02,NEW12,ETH,depthL1_extOFI,5000,0.8,0.8114602587800369,1247,0.4639176383546529,0.6062550120288693
20260907T221751Z_3abdfd02,NEW12,ETH,depthL1_extOFI,10000,0.8,0.8114602587800369,773,0.46945389424323947,0.6313065976714101
20260907T221751Z_3abdfd02,NEW12,ETH,depthL1_extOFI,30000,0.8,0.8114602587800369,317,0.5507191188959586,0.6088328075709779
20260907T221751Z_3abdfd02,NEW12,ETH,depthL1_extOFI,1000,0.9,0.920110985522763,1869,0.3866705638806277,0.4628143392188336
20260907T221751Z_3abdfd02,NEW12,ETH,depthL1_extOFI,2000,0.9,0.920110985522763,1388,0.48096347003131906,0.5648414985590778
20260907T221751Z_3abdfd02,NEW12,ETH,depthL1_extOFI,5000,0.9,0.920110985522763,934,0.5540385399035407,0.6359743040685225
20260907T221751Z_3abdfd02,NEW12,ETH,depthL1_extOFI,10000,0.9,0.920110985522763,625,0.5741972547034457,0.6304
20260907T221751Z_3abdfd02,NEW12,ETH,depthL1_extOFI,30000,0.9,0.920110985522763,283,0.5404092800626449,0.5971731448763251
20260907T221751Z_3abdfd02,NEW12,ETH,depthL1_extOFI,1000,0.95,0.9726044821919978,1051,0.44503464206403204,0.5004757373929591
20260907T221751Z_3abdfd02,NEW12,ETH,depthL1_extOFI,2000,0.95,0.9726044821919978,816,0.5394096833221412,0.5992647058823529
20260907T221751Z_3abdfd02,NEW12,ETH,depthL1_extOFI,5000,0.95,0.9726044821919978,607,0.6078269368365732,0.6490939044481054
20260907T221751Z_3abdfd02,NEW12,ETH,depthL1_extOFI,10000,0.95,0.9726044821919978,454,0.6422174462225411,0.6475770925110133
20260907T221751Z_3abdfd02,NEW12,ETH,depthL1_extOFI,30000,0.95,0.9726044821919978,243,0.36351514371528537,0.5843621399176955
20260907T221751Z_3abdfd02,NEW12,ETH,gap_depthBoth,1000,0.8,0.4956520929233488,2114,0.3010916925768635,0.3547776726584674
20260907T221751Z_3abdfd02,NEW12,ETH,gap_depthBoth,2000,0.8,0.4956520929233488,1393,0.4213442870733246,0.4996410624551328
20260907T221751Z_3abdfd02,NEW12,ETH,gap_depthBoth,5000,0.8,0.4956520929233488,864,0.56513256635056,0.6099537037037037
20260907T221751Z_3abdfd02,NEW12,ETH,gap_depthBoth,10000,0.8,0.4956520929233488,591,0.6844166457165145,0.6277495769881557
20260907T221751Z_3abdfd02,NEW12,ETH,gap_depthBoth,30000,0.8,0.4956520929233488,278,0.6823604239682795,0.5683453237410072
20260907T221751Z_3abdfd02,NEW12,ETH,gap_depthBoth,1000,0.9,0.6578680075813859,1250,0.3608683539817177,0.3752
20260907T221751Z_3abdfd02,NEW12,ETH,gap_depthBoth,2000,0.9,0.6578680075813859,867,0.48300882436010295,0.5213379469434832
20260907T221751Z_3abdfd02,NEW12,ETH,gap_depthBoth,5000,0.9,0.6578680075813859,591,0.685836626657732,0.6192893401015228
20260907T221751Z_3abdfd02,NEW12,ETH,gap_depthBoth,10000,0.9,0.6578680075813859,436,0.8218567884883103,0.6399082568807339
20260907T221751Z_3abdfd02,NEW12,ETH,gap_depthBoth,30000,0.9,0.6578680075813859,235,0.894436820524355,0.5787234042553191
20260907T221751Z_3abdfd02,NEW12,ETH,gap_depthBoth,1000,0.95,0.792020054783682,721,0.4788221208512563,0.42995839112343964
20260907T221751Z_3abdfd02,NEW12,ETH,gap_depthBoth,2000,0.95,0.792020054783682,531,0.6321830291900905,0.576271186440678
20260907T221751Z_3abdfd02,NEW12,ETH,gap_depthBoth,5000,0.95,0.792020054783682,403,0.8365102152957561,0.6600496277915633
20260907T221751Z_3abdfd02,NEW12,ETH,gap_depthBoth,10000,0.95,0.792020054783682,309,0.9571169100607646,0.6375404530744336
20260907T221751Z_3abdfd02,NEW12,ETH,gap_depthBoth,30000,0.95,0.792020054783682,194,1.3046109373100732,0.6288659793814433
20260907T221751Z_3abdfd02,NEW12,ETH,gap_depthL1,1000,0.8,0.4956520929233488,2296,0.2983466165082348,0.34581881533101044
20260907T221751Z_3abdfd02,NEW12,ETH,gap_depthL1,2000,0.8,0.4956520929233488,1491,0.42985947695943194,0.4909456740442656
